prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
영화관에 서윤과 다은가 방문했습니다. 수아는 기념품으로 산 지갑을 조심스럽게,966,1,5,7,8,10,14,16,30,31, 지, 하, 지, 지, 하, 하,ablation, 들,0.1348,0.0028,0.0183
해변에서 태윤과 현준가 게임을 했습니다. 벌칙으로 민재가 책을 건네며,890,1,4,7,8,10,22,25,30,31, �, 하, �, �, 하, 하,ablation,",",0.0664,0.0062,0.0
도서관에 수진과 상철가 앉아있었습니다. 가은는 자신이 아끼는 장난감을 챙겨서,528,1,5,7,8,10,17,19,33,34, 하, 지, 하, 하, 지, 지,ablation, 도,0.2812,0.0055,0.0043
해변에서 소율과 현준가 놀고 있었습니다. 민재가 예쁜 공을 발견하고는,691,1,4,6,7,9,17,20,27,28, 도, �, 도, 도, �, �,ablation, 그,0.0579,0.0,0.0047
놀이터에서 영호와 재민가 쇼핑을 했습니다. 현우가 새로 산 열쇠를 포장해서,479,1,5,7,8,10,20,22,31,32, 도, 서, 도, 도, 서, 서,ablation, 재,0.0562,0.0008,0.0034
도서관에서 지호와 하린가 쇼핑을 했습니다. 선우가 새로 산 사과를 포장해서,425,1,5,7,8,10,20,22,31,32, 지, 하, 지, 지, 하, 하,ablation, 지,0.085,0.0167,0.085
도서관에서 영희와 수아가 게임을 했습니다. 벌칙으로 하린가 사과를 건네며,825,1,5,7,8,10,22,24,30,31, 예, 하, 예, 예, 하, 하,ablation,",",0.1631,0.0063,0.0011
학교에서 정훈과 승민가 게임을 했습니다. 벌칙으로 가은가 선물을 건네며,802,1,3,5,6,9,21,23,28,29, 지, �, 지, 지, �, �,ablation,",",0.1118,0.0,0.0049
도서관에서 승민과 유진가 게임을 했습니다. 벌칙으로 소율가 책을 건네며,820,1,5,8,9,11,23,25,30,31, 시, �, 시, 시, �, �,ablation,",",0.1416,0.0,0.002
해변에서 윤서와 지원가 공부를 하고 있었습니다. 갑자기 정우가 책을 집어 들고는,290,1,4,7,8,9,21,23,30,31, 서, 영, 서, 서, 영, 영,circuit," """,0.1387,0.0006,0.0042
공원에서 영호와 가은가 게임을 했습니다. 벌칙으로 선우가 책을 건네며,810,1,4,6,7,9,21,23,28,29, 지, 서, 지, 지, 서, 서,eval,",",0.0898,0.0014,0.0089
놀이터에서 정훈과 소율가 공부를 하고 있었습니다. 갑자기 건우가 사과를 집어 들고는,275,1,5,7,8,10,22,24,32,33, 서, 지, 서, 서, 지, 지,circuit," """,0.1455,0.0044,0.0009
놀이터에서 다은과 지민가 이야기를 나누고 있었습니다. 선우가 책을 꺼내어,70,1,5,7,8,10,19,21,28,29, 도, 시, 도, 도, 시, 시,ablation, �,0.0498,0.0032,0.0028
백화점에 영호와 동현가 방문했습니다. 수아는 기념품으로 산 열쇠를 조심스럽게,989,1,5,7,8,10,14,16,30,31, 주, 서, 주, 주, 서, 서,ablation, 들,0.1084,0.0003,0.0051
도서관에 다은과 재민가 함께 도착했습니다. 연우는 미리 준비한 우산을 내밀며,127,1,5,7,8,10,16,18,28,29, 지, 서, 지, 지, 서, 서,ablation, 도,0.1816,0.0024,0.0043
백화점에서 민서와 하은가 쇼핑을 했습니다. 지원가 새로 산 선물을 포장해서,482,1,5,8,9,11,21,22,30,31, 지, 예, 지, 지, 예, 예,ablation, �,0.054,0.0011,0.0064
학교에서 동현과 소율가 게임을 했습니다. 벌칙으로 선우가 지갑을 건네며,806,1,3,5,6,8,20,22,28,29, 서, 지, 서, 서, 지, 지,eval, 동,0.126,0.0076,0.0041
학교에서 다은과 상철가 쇼핑을 했습니다. 재민가 새로 산 사과를 포장해서,405,1,3,5,6,8,18,20,29,30, 시, 지, 시, 시, 지, 지,circuit, �,0.085,0.0019,0.0029
공원에서 지호와 서윤가 놀고 있었습니다. 지우가 예쁜 선물을 발견하고는,612,1,4,6,7,9,17,19,26,27, 시, 주, 시, 시, 주, 주,eval, 서,0.1416,0.0028,0.0022
놀이터에서 다은과 선우가 쇼핑을 했습니다. 현준가 새로 산 공을 포장해서,471,1,5,7,8,10,20,22,30,31, 시, 서, 시, 시, 서, 서,ablation, 선,0.126,0.0006,0.0032
영화관에서 소율과 하린가 쇼핑을 했습니다. 진우가 새로 산 우산을 포장해서,467,1,5,7,8,10,20,22,31,32, 서, 다, 서, 서, 다, 다,eval, �,0.0488,0.0017,0.0014
조용한 학교에서 현우와 현준가 식사를 마쳤습니다. 민재가 가방에서 연필을 꺼내더니,703,1,8,10,11,13,21,24,36,37, 도, �, 도, 도, �, �,circuit,",",0.1885,0.0,0.0011
해변에서 성민과 우진가 이야기를 나누고 있었습니다. 민재가 연필을 꺼내어,93,1,4,6,7,9,18,21,29,30, 하, �, 하, 하, �, �,ablation, 그,0.103,0.0,0.0023
병원에서 우진과 정우가 공부를 하고 있었습니다. 갑자기 현준가 사과를 집어 들고는,255,1,3,5,6,8,20,22,30,31, 동, 하, 동, 동, 하, 하,ablation," """,0.25,0.0103,0.0008
공원에서 소율과 우진가 공부를 하고 있었습니다. 갑자기 연우가 공을 집어 들고는,211,1,4,6,7,9,21,23,30,31, 지, 하, 지, 지, 하, 하,ablation," """,0.1357,0.0143,0.0052
놀이터에서 하린과 현우가 공부를 하고 있었습니다. 갑자기 현준가 사과를 집어 들고는,275,1,5,7,8,10,22,24,32,33, 하, 서, 하, 하, 서, 서,ablation," """,0.1641,0.0004,0.0566
공원에서 예린과 우진가 공부를 하고 있었습니다. 갑자기 연우가 사과를 집어 들고는,215,1,4,6,7,9,21,23,31,32, 서, 재, 서, 서, 재, 재,ablation," """,0.1582,0.0008,0.0011
백화점에서 예린과 현우가 쇼핑을 했습니다. 우진가 새로 산 열쇠를 포장해서,489,1,5,7,8,10,20,22,31,32, 도, 서, 도, 도, 서, 서,ablation, �,0.1001,0.0018,0.001
병원에서 정훈과 건우가 공부를 하고 있었습니다. 갑자기 우진가 지갑을 집어 들고는,256,1,3,5,6,8,20,22,30,31, 수, 영, 수, 수, 영, 영,ablation, �,0.0918,0.0013,0.0015
학교에 철수와 상철가 함께 도착했습니다. 유진는 미리 준비한 공을 내밀며,101,1,3,6,7,9,15,17,26,27, 도, �, 도, 도, �, �,ablation," """,0.0757,0.0,0.0149
놀이터에 승민과 유진가 앉아있었습니다. 하린는 자신이 아끼는 연필을 챙겨서,573,1,5,8,9,11,18,20,33,34, 하, �, 하, 하, �, �,eval, �,0.0605,0.0,0.006
해변에서 소율과 하린가 게임을 했습니다. 벌칙으로 연우가 책을 건네며,890,1,4,6,7,9,21,23,28,29, 서, 지, 서, 서, 지, 지,ablation,",",0.0601,0.0104,0.0026
학교에 성민과 소율가 앉아있었습니다. 현준는 자신이 아끼는 사과를 챙겨서,505,1,3,5,6,8,15,17,30,31, 다, 영, 다, 다, 영, 영,ablation, �,0.0549,0.0007,0.0037
조용한 영화관에서 유진과 가은가 식사를 마쳤습니다. 현준가 가방에서 책을 꺼내더니,760,1,7,9,10,12,20,22,33,34, 하, 상, 하, 하, 상, 상,ablation,",",0.1953,0.0017,0.0019
식당에 영호와 우진가 함께 도착했습니다. 정우는 미리 준비한 열쇠를 내밀며,149,1,4,6,7,9,15,17,27,28, 도, 예, 도, 도, 예, 예,ablation, 영,0.106,0.0005,0.0053
영화관에서 현우와 선우가 이야기를 나누고 있었습니다. 연우가 편지를 꺼내어,64,1,5,7,8,10,19,21,30,31, 시, 다, 시, 시, 다, 다,circuit, 선,0.1309,0.0013,0.0029
"어느 화창한 날, 도서관에서 성민과 소율가 산책을 했습니다. 연우가 바닥에서 우산을 주워서",327,1,14,16,17,19,28,30,39,40, 지, 수, 지, 지, 수, 수,ablation, 소,0.0659,0.0029,0.0148
해변에 영희와 성민가 함께 도착했습니다. 진우는 미리 준비한 우산을 내밀며,197,1,4,6,7,9,15,17,27,28, 지, 하, 지, 지, 하, 하,ablation, 영,0.0923,0.0043,0.0046
백화점에서 재민과 유진가 공부를 하고 있었습니다. 갑자기 수아가 연필을 집어 들고는,283,1,5,7,8,10,22,24,32,33, 도, 수, 도, 도, 수, 수,ablation," """,0.1494,0.0051,0.0054
학교에 재민과 우진가 방문했습니다. 현준는 기념품으로 산 장난감을 조심스럽게,908,1,3,5,6,8,12,14,29,30, 서, 하, 서, 서, 하, 하,ablation, 보,0.1021,0.0031,0.0003
공원에 재민과 소율가 방문했습니다. 현우는 기념품으로 산 장난감을 조심스럽게,918,1,4,6,7,9,13,15,30,31, 도, 영, 도, 도, 영, 영,ablation, 가져,0.0991,0.0002,0.001
병원에서 영희와 상철가 공부를 하고 있었습니다. 갑자기 성민가 지갑을 집어 들고는,256,1,3,5,6,8,20,22,30,31, 다, 영, 다, 다, 영, 영,ablation," """,0.1406,0.0801,0.0035
놀이터에 영호와 수아가 함께 도착했습니다. 정우는 미리 준비한 장난감을 내밀며,178,1,5,7,8,10,16,18,29,30, 도, 지, 도, 도, 지, 지,circuit," """,0.1177,0.0018,0.0066
도서관에 연우와 승우가 방문했습니다. 현준는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,11,15,17,30,31, �, 가, �, �, 가, 가,ablation, 보,0.1069,0.0073,0.0
도서관에서 가은과 현우가 놀고 있었습니다. 정우가 예쁜 장난감을 발견하고는,628,1,5,7,8,10,18,20,29,30, 다, 영, 다, 다, 영, 영,ablation," """,0.1367,0.0017,0.0024
공원에 다은과 선우가 함께 도착했습니다. 승우는 미리 준비한 사과를 내밀며,115,1,4,6,7,9,15,18,28,29, �, 예, �, �, 예, 예,ablation, �,0.1025,0.0024,0.0
도서관에서 영호와 정훈가 공부를 하고 있었습니다. 갑자기 진우가 우산을 집어 들고는,227,1,5,7,8,10,22,24,32,33, 서, 지, 서, 서, 지, 지,ablation," """,0.1377,0.0064,0.0029
영화관에서 상철과 동현가 게임을 했습니다. 벌칙으로 민재가 사과를 건네며,865,1,5,7,8,10,22,25,31,32, 하, �, 하, 하, �, �,ablation,",",0.0737,0.0,0.0057
영화관에 하은과 수진가 방문했습니다. 승우는 기념품으로 산 연필을 조심스럽게,963,1,5,7,8,10,14,17,31,32, �, 서, �, �, 서, 서,ablation, 들어,0.1162,0.0003,0.0
"어느 화창한 날, 도서관에서 수진과 재민가 산책을 했습니다. 승우가 바닥에서 책을 주워서",320,1,14,16,17,19,28,31,39,40, 서, �, 서, 서, �, �,eval, 재,0.1777,0.0,0.0016
놀이터에 지원과 현우가 방문했습니다. 승우는 기념품으로 산 우산을 조심스럽게,977,1,5,6,7,9,13,16,30,31, 도, 서, 도, 도, 서, 서,ablation, 들,0.1338,0.0002,0.0004
조용한 해변에서 하린과 태윤가 식사를 마쳤습니다. 진우가 가방에서 사과를 꺼내더니,795,1,7,9,10,13,21,23,35,36, 주, �, 주, 주, �, �,ablation,",",0.2168,0.0,0.0042
도서관에 수진과 영호가 방문했습니다. 가은는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,10,14,16,29,30, 시, 서, 시, 시, 서, 서,ablation, 보,0.1211,0.0003,0.0014
카페에서 영호와 영희가 공부를 하고 있었습니다. 갑자기 건우가 장난감을 집어 들고는,238,1,4,6,7,9,21,23,32,33, 도, 수, 도, 도, 수, 수,ablation," """,0.1904,0.0006,0.0029
병원에서 상철과 예린가 공부를 하고 있었습니다. 갑자기 우진가 사과를 집어 들고는,255,1,3,5,6,8,20,22,30,31, 서, 지, 서, 서, 지, 지,ablation," """,0.1572,0.0035,0.0026
병원에서 상철과 현우가 놀고 있었습니다. 태윤가 예쁜 연필을 발견하고는,653,1,3,5,6,8,16,19,27,28, 지, �, 지, 지, �, �,ablation," """,0.085,0.0,0.0045
조용한 영화관에서 유진과 수아가 식사를 마쳤습니다. 현우가 가방에서 공을 꺼내더니,761,1,7,9,10,12,20,22,33,34, 도, 영, 도, 도, 영, 영,ablation,",",0.373,0.0016,0.0013
조용한 학교에서 영희와 유진가 식사를 마쳤습니다. 수아가 가방에서 선물을 꺼내더니,702,1,8,10,11,13,21,23,34,35, 하, 다, 하, 하, 다, 다,ablation,",",0.2656,0.0022,0.0017
해변에 예린과 가은가 앉아있었습니다. 연우는 자신이 아끼는 사과를 챙겨서,595,1,4,6,7,9,16,18,31,32, 서, 지, 서, 서, 지, 지,ablation, 가,0.0767,0.0086,0.0025
해변에 소율과 하린가 함께 도착했습니다. 선우는 미리 준비한 연필을 내밀며,193,1,4,6,7,9,15,17,27,28, 주, 서, 주, 주, 서, 서,ablation," """,0.1084,0.0074,0.0107
조용한 해변에서 상철과 가은가 식사를 마쳤습니다. 현우가 가방에서 연필을 꺼내더니,793,1,7,9,10,12,20,22,34,35, 수, 영, 수, 수, 영, 영,ablation,",",0.2207,0.0013,0.0031
식당에서 수진과 유진가 이야기를 나누고 있었습니다. 수아가 사과를 꺼내어,45,1,4,6,7,9,18,20,28,29, 서, 다, 서, 서, 다, 다,ablation, �,0.1152,0.0057,0.0012
놀이터에 수아와 현준가 함께 도착했습니다. 진우는 미리 준비한 편지를 내밀며,174,1,5,7,8,10,16,18,29,30, 정, 상, 정, 정, 상, 상,ablation," """,0.0703,0.0012,0.0035
공원에서 현우와 건우가 쇼핑을 했습니다. 정우가 새로 산 공을 포장해서,411,1,4,6,7,9,19,21,29,30, 지, 성, 지, 지, 성, 성,ablation, �,0.082,0.0003,0.0118
조용한 학교에서 예린과 소율가 식사를 마쳤습니다. 연우가 가방에서 사과를 꺼내더니,705,1,8,10,11,13,21,23,35,36, 주, 지, 주, 주, 지, 지,ablation,",",0.2832,0.0043,0.0071
병원에서 철수와 승민가 쇼핑을 했습니다. 예린가 새로 산 장난감을 포장해서,458,1,3,6,7,10,20,22,32,33, �, 하, �, �, 하, 하,ablation, 가져,0.0654,0.0031,0.0
카페에서 승민과 지원가 이야기를 나누고 있었습니다. 진우가 책을 꺼내어,30,1,4,7,8,9,18,20,27,28, 서, 동, 서, 서, 동, 동,ablation, �,0.0811,0.0018,0.0038
백화점에 민지와 동현가 방문했습니다. 지원는 기념품으로 산 연필을 조심스럽게,983,1,5,8,9,11,15,16,30,31, 서, 지, 서, 서, 지, 지,eval, 보,0.083,0.0153,0.0003
조용한 해변에서 동현과 재민가 식사를 마쳤습니다. 정우가 가방에서 우산을 꺼내더니,797,1,7,9,10,12,20,22,34,35, 하, 지, 하, 하, 지, 지,eval,",",0.168,0.0061,0.0045
공원에서 서연과 연우가 쇼핑을 했습니다. 정우가 새로 산 우산을 포장해서,417,1,4,6,7,9,19,21,30,31, 지, 하, 지, 지, 하, 하,ablation, �,0.1001,0.0072,0.0087
"어느 화창한 날, 영화관에서 수아와 하린가 산책을 했습니다. 승우가 바닥에서 지갑을 주워서",366,1,13,15,16,18,27,30,39,40, 지, �, 지, 지, �, �,ablation, 수,0.0613,0.0,0.0165
"어느 화창한 날, 놀이터에서 상철과 우진가 산책을 했습니다. 진우가 바닥에서 우산을 주워서",377,1,16,18,19,21,30,32,41,42, 예, 주, 예, 예, 주, 주,ablation, �,0.1025,0.0084,0.0006
도서관에서 지민과 성민가 게임을 했습니다. 벌칙으로 현우가 책을 건네며,820,1,5,7,8,10,22,24,29,30, 시, 다, 시, 시, 다, 다,eval, 지,0.1206,0.0026,0.0032
조용한 해변에서 지호와 서현가 식사를 마쳤습니다. 재민가 가방에서 장난감을 꺼내더니,798,1,7,9,10,12,20,22,35,36, 지, 주, 지, 지, 주, 주,ablation,",",0.2246,0.0064,0.1201
병원에서 성민과 건우가 쇼핑을 했습니다. 진우가 새로 산 열쇠를 포장해서,459,1,3,5,6,8,18,20,29,30, 지, 하, 지, 지, 하, 하,ablation, 건,0.0923,0.0017,0.0086
공원에서 현우와 건우가 놀고 있었습니다. 선우가 예쁜 책을 발견하고는,610,1,4,6,7,9,17,19,26,27, 지, 가, 지, 지, 가, 가,ablation," """,0.0884,0.0029,0.0078
놀이터에 지우와 정훈가 함께 도착했습니다. 동현는 미리 준비한 공을 내밀며,171,1,5,7,8,10,16,18,27,28, 도, 예, 도, 도, 예, 예,ablation," """,0.0928,0.002,0.0142
병원에서 예린과 우진가 쇼핑을 했습니다. 선우가 새로 산 선물을 포장해서,452,1,3,5,6,8,18,20,28,29, 도, 지, 도, 도, 지, 지,ablation, 주,0.0806,0.0058,0.0052
놀이터에 현우와 선우가 함께 도착했습니다. 태윤는 미리 준비한 지갑을 내밀며,176,1,5,7,8,10,16,19,29,30, �, 동, �, �, 동, 동,ablation, 선,0.1631,0.0008,0.0
학교에서 동현과 소율가 이야기를 나누고 있었습니다. 현우가 열쇠를 꺼내어,9,1,3,5,6,8,17,19,27,28, 도, 지, 도, 도, 지, 지,ablation, 동,0.0889,0.005,0.0073
학교에서 하린과 현준가 놀고 있었습니다. 진우가 예쁜 장난감을 발견하고는,608,1,3,5,6,8,16,18,27,28, 지, 하, 지, 지, 하, 하,eval," """,0.0559,0.0559,0.0046
"어느 화창한 날, 병원에서 소율과 연우가 산책을 했습니다. 민재가 바닥에서 편지를 주워서",354,1,14,16,17,19,28,31,41,42, 도, �, 도, 도, �, �,ablation, �,0.1416,0.0,0.0017
조용한 놀이터에서 영호와 소율가 식사를 마쳤습니다. 승우가 가방에서 사과를 꺼내더니,775,1,10,12,13,15,23,26,38,39, 지, �, 지, 지, �, �,ablation,",",0.2246,0.0,0.0041
영화관에 서현과 영희가 방문했습니다. 정훈는 기념품으로 산 책을 조심스럽게,960,1,5,7,8,10,14,16,29,30, 시, 하, 시, 시, 하, 하,ablation, 보,0.0796,0.0025,0.0024
백화점에서 현우와 건우가 이야기를 나누고 있었습니다. 우진가 우산을 꺼내어,87,1,5,7,8,10,19,21,29,30, 지, 하, 지, 지, 하, 하,circuit, 보,0.0593,0.0081,0.0071
병원에서 지호와 다은가 공부를 하고 있었습니다. 갑자기 수아가 연필을 집어 들고는,253,1,3,5,6,8,20,22,30,31, 서, 하, 서, 서, 하, 하,ablation, 지,0.1318,0.0074,0.0019
해변에서 서윤과 성민가 게임을 했습니다. 벌칙으로 우진가 지갑을 건네며,896,1,4,6,7,9,21,23,29,30, 지, 도, 지, 지, 도, 도,ablation,",",0.1338,0.008,0.0125
학교에 동현과 건우가 방문했습니다. 현준는 기념품으로 산 지갑을 조심스럽게,906,1,3,5,6,8,12,14,28,29, 도, 지, 도, 도, 지, 지,ablation, 보,0.1348,0.0098,0.0005
백화점에서 승우와 현준가 놀고 있었습니다. 진우가 예쁜 우산을 발견하고는,687,1,5,8,9,11,19,21,29,30, 재, �, 재, 재, �, �,ablation," """,0.0918,0.0,0.0012
놀이터에서 예린과 현우가 놀고 있었습니다. 건우가 예쁜 열쇠를 발견하고는,679,1,5,7,8,10,18,20,28,29, 지, 성, 지, 지, 성, 성,ablation," """,0.084,0.0005,0.0027
병원에 재민과 성민가 앉아있었습니다. 연우는 자신이 아끼는 사과를 챙겨서,555,1,3,5,6,8,15,17,30,31, 도, 서, 도, 도, 서, 서,eval, �,0.0308,0.0039,0.01
카페에 서윤과 동현가 앉아있었습니다. 소율는 자신이 아끼는 선물을 챙겨서,532,1,4,6,7,9,16,18,30,31, 시, 주, 시, 시, 주, 주,ablation, �,0.2852,0.0043,0.003
영화관에서 우진과 승우가 이야기를 나누고 있었습니다. 현준가 책을 꺼내어,60,1,5,7,8,11,20,22,29,30, 도, �, 도, 도, �, �,circuit, �,0.1108,0.0,0.0006
식당에서 정훈과 동현가 쇼핑을 했습니다. 태윤가 새로 산 책을 포장해서,440,1,4,6,7,9,19,22,30,31, 지, �, 지, 지, �, �,ablation, �,0.0679,0.0,0.0059
