prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
학교에 서연과 주원가 앉아있었습니다. 주원는 자신이 아끼는 지갑을 챙겨서,506,1,3,5,6,8,15,17,30,31, 주, 서, 주, 주, 서, 서,ablation, 나,0.0669,0.0405,0.0247
영화관에 하준과 지훈가 방문했습니다. 지훈는 기념품으로 산 지갑을 조심스럽게,966,1,5,7,8,10,14,16,30,31, 지, 하, 지, 지, 하, 하,ablation, 들,0.1367,0.0014,0.0369
해변에서 하린과 민지가 게임을 했습니다. 벌칙으로 민지가 책을 건네며,890,1,4,6,7,10,22,25,30,31, �, 하, �, �, 하, 하,ablation," """,0.1826,0.0525,0.0
도서관에 지민과 하준가 앉아있었습니다. 하준는 자신이 아끼는 장난감을 챙겨서,528,1,5,7,8,10,17,19,33,34, 하, 지, 하, 하, 지, 지,ablation, �,0.0879,0.0222,0.0022
해변에서 은지와 도윤가 놀고 있었습니다. 도윤가 예쁜 공을 발견하고는,691,1,4,7,8,10,18,20,27,28, 도, �, 도, 도, �, �,ablation, 공,0.0659,0.0,0.0138
놀이터에서 서현과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 열쇠를 포장해서,479,1,5,7,8,10,20,22,31,32, 도, 서, 도, 도, 서, 서,ablation, 주,0.1011,0.0094,0.0145
도서관에서 하준과 지훈가 쇼핑을 했습니다. 지훈가 새로 산 사과를 포장해서,425,1,5,7,8,10,20,22,31,32, 지, 하, 지, 지, 하, 하,ablation, 하,0.0874,0.0874,0.0076
도서관에서 하은과 예준가 게임을 했습니다. 벌칙으로 예준가 사과를 건네며,825,1,5,7,8,10,22,24,30,31, 예, 하, 예, 예, 하, 하,ablation, 하,0.1318,0.1318,0.0079
학교에서 은지와 지우가 게임을 했습니다. 벌칙으로 지우가 선물을 건네며,802,1,3,6,7,9,21,23,28,29, 지, �, 지, 지, �, �,ablation, 게,0.1416,0.0,0.0262
도서관에서 은지와 시우가 게임을 했습니다. 벌칙으로 시우가 책을 건네며,820,1,5,8,9,11,23,25,30,31, 시, �, 시, 시, �, �,ablation," """,0.2383,0.0,0.0183
해변에서 영희와 서연가 공부를 하고 있었습니다. 갑자기 서연가 책을 집어 들고는,290,1,4,6,7,9,21,23,30,31, 서, 영, 서, 서, 영, 영,circuit," """,0.126,0.0557,0.0091
공원에서 서윤과 지호가 게임을 했습니다. 벌칙으로 지호가 책을 건네며,810,1,4,6,7,9,21,23,28,29, 지, 서, 지, 지, 서, 서,eval, 서,0.1748,0.1748,0.0391
놀이터에서 지민과 서연가 공부를 하고 있었습니다. 갑자기 서연가 사과를 집어 들고는,275,1,5,7,8,10,22,24,32,33, 서, 지, 서, 서, 지, 지,circuit," """,0.0879,0.0344,0.0014
놀이터에서 시우와 도윤가 이야기를 나누고 있었습니다. 도윤가 책을 꺼내어,70,1,5,7,8,10,19,21,28,29, 도, 시, 도, 도, 시, 시,ablation, �,0.1719,0.0981,0.0182
백화점에 서윤과 주원가 방문했습니다. 주원는 기념품으로 산 열쇠를 조심스럽게,989,1,5,7,8,10,14,16,30,31, 주, 서, 주, 주, 서, 서,ablation, 들,0.1494,0.0002,0.0058
도서관에 서현과 지우가 함께 도착했습니다. 지우는 미리 준비한 우산을 내밀며,127,1,5,7,8,10,16,18,28,29, 지, 서, 지, 지, 서, 서,ablation, 도,0.4453,0.0566,0.0092
백화점에서 예준과 지훈가 쇼핑을 했습니다. 지훈가 새로 산 선물을 포장해서,482,1,5,7,8,10,20,22,30,31, 지, 예, 지, 지, 예, 예,ablation, 주,0.0859,0.0811,0.0117
학교에서 지민과 서윤가 게임을 했습니다. 벌칙으로 서윤가 지갑을 건네며,806,1,3,5,6,8,20,22,28,29, 서, 지, 서, 서, 지, 지,eval, 지,0.2021,0.2021,0.0146
학교에서 지호와 시우가 쇼핑을 했습니다. 시우가 새로 산 사과를 포장해서,405,1,3,5,6,8,18,20,29,30, 시, 지, 시, 시, 지, 지,circuit, 지,0.2578,0.2578,0.0024
공원에서 주원과 시우가 놀고 있었습니다. 시우가 예쁜 선물을 발견하고는,612,1,4,6,7,9,17,19,26,27, 시, 주, 시, 시, 주, 주,eval, 주,0.5547,0.5547,0.0027
놀이터에서 서현과 시우가 쇼핑을 했습니다. 시우가 새로 산 공을 포장해서,471,1,5,7,8,10,20,22,30,31, 시, 서, 시, 시, 서, 서,ablation, 주,0.1289,0.0164,0.0047
영화관에서 다은과 서연가 쇼핑을 했습니다. 서연가 새로 산 우산을 포장해서,467,1,5,7,8,10,20,22,31,32, 서, 다, 서, 서, 다, 다,eval, 가져,0.082,0.0283,0.0012
조용한 학교에서 민서와 도윤가 식사를 마쳤습니다. 도윤가 가방에서 연필을 꺼내더니,703,1,8,11,12,14,22,24,36,37, 도, �, 도, 도, �, �,circuit, 연,0.0947,0.0,0.0154
해변에서 민지와 하은가 이야기를 나누고 있었습니다. 하은가 연필을 꺼내어,93,1,4,7,8,10,19,21,29,30, 하, �, 하, 하, �, �,ablation, 그,0.0962,0.0,0.0108
병원에서 하린과 동현가 공부를 하고 있었습니다. 갑자기 동현가 사과를 집어 들고는,255,1,3,5,6,8,20,22,30,31, 동, 하, 동, 동, 하, 하,ablation, 하,0.1553,0.1553,0.0053
공원에서 하은과 지안가 공부를 하고 있었습니다. 갑자기 지안가 공을 집어 들고는,211,1,4,6,7,9,21,23,30,31, 지, 하, 지, 지, 하, 하,ablation, 하,0.1001,0.1001,0.0056
놀이터에서 서윤과 하준가 공부를 하고 있었습니다. 갑자기 하준가 사과를 집어 들고는,275,1,5,7,8,10,22,24,32,33, 하, 서, 하, 하, 서, 서,ablation, �,0.0913,0.0315,0.0132
공원에서 재민과 서준가 공부를 하고 있었습니다. 갑자기 서준가 사과를 집어 들고는,215,1,4,6,7,9,21,23,31,32, 서, 재, 서, 서, 재, 재,ablation," """,0.0884,0.027,0.0023
백화점에서 서윤과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 열쇠를 포장해서,489,1,5,7,8,10,20,22,31,32, 도, 서, 도, 도, 서, 서,ablation, 주,0.1045,0.022,0.0063
병원에서 영호와 수진가 공부를 하고 있었습니다. 갑자기 수진가 지갑을 집어 들고는,256,1,3,5,6,8,20,22,30,31, 수, 영, 수, 수, 영, 영,ablation, �,0.1206,0.0082,0.0047
학교에 민서와 도윤가 함께 도착했습니다. 도윤는 미리 준비한 공을 내밀며,101,1,3,6,7,9,15,17,26,27, 도, �, 도, 도, �, �,ablation," """,0.1475,0.0,0.0737
놀이터에 철수와 하준가 앉아있었습니다. 하준는 자신이 아끼는 연필을 챙겨서,573,1,5,8,9,11,18,20,33,34, 하, �, 하, 하, �, �,eval, �,0.1089,0.1089,0.002
해변에서 지우와 서연가 게임을 했습니다. 벌칙으로 서연가 책을 건네며,890,1,4,6,7,9,21,23,28,29, 서, 지, 서, 서, 지, 지,ablation, 지,0.126,0.126,0.0339
학교에 영희와 다은가 앉아있었습니다. 다은는 자신이 아끼는 사과를 챙겨서,505,1,3,5,6,8,15,17,30,31, 다, 영, 다, 다, 영, 영,ablation, 영,0.3027,0.3027,0.0081
조용한 영화관에서 상철과 하은가 식사를 마쳤습니다. 하은가 가방에서 책을 꺼내더니,760,1,7,9,10,12,20,22,33,34, 하, 상, 하, 하, 상, 상,ablation,",",0.0635,0.0052,0.0219
식당에 예준과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 열쇠를 내밀며,149,1,4,6,7,9,15,17,27,28, 도, 예, 도, 도, 예, 예,ablation, 예,0.2891,0.2891,0.0605
영화관에서 다은과 시우가 이야기를 나누고 있었습니다. 시우가 편지를 꺼내어,64,1,5,7,8,10,19,21,30,31, 시, 다, 시, 시, 다, 다,circuit, 다,0.582,0.582,0.0045
"어느 화창한 날, 도서관에서 수진과 지우가 산책을 했습니다. 지우가 바닥에서 우산을 주워서",327,1,14,16,17,19,28,30,39,40, 지, 수, 지, 지, 수, 수,ablation, 수,0.0986,0.0986,0.0767
해변에 하준과 지훈가 함께 도착했습니다. 지훈는 미리 준비한 우산을 내밀며,197,1,4,6,7,9,15,17,27,28, 지, 하, 지, 지, 하, 하,ablation, 하,0.1113,0.1113,0.0219
백화점에서 수진과 도윤가 공부를 하고 있었습니다. 갑자기 도윤가 연필을 집어 들고는,283,1,5,7,8,10,22,24,32,33, 도, 수, 도, 도, 수, 수,ablation, 수,0.2363,0.2363,0.0081
학교에 하은과 서준가 방문했습니다. 서준는 기념품으로 산 장난감을 조심스럽게,908,1,3,5,6,8,12,14,29,30, 서, 하, 서, 서, 하, 하,ablation, 들,0.1963,0.0018,0.0005
공원에 영희와 도윤가 방문했습니다. 도윤는 기념품으로 산 장난감을 조심스럽게,918,1,4,6,7,9,13,15,30,31, 도, 영, 도, 도, 영, 영,ablation, 들,0.2656,0.0007,0.0004
병원에서 영호와 다은가 공부를 하고 있었습니다. 갑자기 다은가 지갑을 집어 들고는,256,1,3,5,6,8,20,22,30,31, 다, 영, 다, 다, 영, 영,ablation, �,0.1318,0.007,0.0079
놀이터에 지우와 도윤가 함께 도착했습니다. 도윤는 미리 준비한 장난감을 내밀며,178,1,5,7,8,10,16,18,29,30, 도, 지, 도, 도, 지, 지,circuit, 지,0.2275,0.2275,0.0396
도서관에 가은과 은지가 방문했습니다. 은지는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,11,8,11,30,31, �, 가, �, �, 가, 가,ablation, 들,0.2305,0.0167,0.0
도서관에서 영희와 다은가 놀고 있었습니다. 다은가 예쁜 장난감을 발견하고는,628,1,5,7,8,10,18,20,29,30, 다, 영, 다, 다, 영, 영,ablation, �,0.0728,0.0728,0.0251
공원에 예준과 민수가 함께 도착했습니다. 민수는 미리 준비한 사과를 내밀며,115,1,4,6,15,18,15,18,28,29, �, 예, �, �, 예, 예,ablation, 예,0.4277,0.4277,0.0
도서관에서 지우와 서윤가 공부를 하고 있었습니다. 갑자기 서윤가 우산을 집어 들고는,227,1,5,7,8,10,22,24,32,33, 서, 지, 서, 서, 지, 지,ablation, 집,0.1475,0.0047,0.0073
영화관에서 은지와 하은가 게임을 했습니다. 벌칙으로 하은가 사과를 건네며,865,1,5,8,9,11,23,25,31,32, 하, �, 하, 하, �, �,ablation, �,0.0864,0.0864,0.0408
영화관에 서윤과 민수가 방문했습니다. 민수는 기념품으로 산 연필을 조심스럽게,963,1,5,7,14,17,14,17,31,32, �, 서, �, �, 서, 서,ablation, 들,0.1377,0.0014,0.0
"어느 화창한 날, 도서관에서 민서와 서현가 산책을 했습니다. 서현가 바닥에서 책을 주워서",320,1,14,17,18,20,29,31,39,40, 서, �, 서, 서, �, �,eval, �,0.2109,0.2109,0.0072
놀이터에 서윤과 도윤가 방문했습니다. 도윤는 기념품으로 산 우산을 조심스럽게,977,1,5,7,8,10,14,16,30,31, 도, 서, 도, 도, 서, 서,ablation, 들,0.2637,0.0003,0.0003
조용한 해변에서 철수와 주원가 식사를 마쳤습니다. 주원가 가방에서 사과를 꺼내더니,795,1,7,10,11,13,21,23,35,36, 주, �, 주, 주, �, �,ablation,",",0.0781,0.0,0.0347
도서관에 서현과 시우가 방문했습니다. 시우는 기념품으로 산 책을 조심스럽게,920,1,5,7,8,10,14,16,29,30, 시, 서, 시, 시, 서, 서,ablation, 들,0.1748,0.003,0.0004
카페에서 수진과 도윤가 공부를 하고 있었습니다. 갑자기 도윤가 장난감을 집어 들고는,238,1,4,6,7,9,21,23,32,33, 도, 수, 도, 도, 수, 수,ablation, �,0.1147,0.0742,0.0479
병원에서 지우와 서연가 공부를 하고 있었습니다. 갑자기 서연가 사과를 집어 들고는,255,1,3,5,6,8,20,22,30,31, 서, 지, 서, 서, 지, 지,ablation," """,0.0859,0.052,0.0062
병원에서 철수와 지우가 놀고 있었습니다. 지우가 예쁜 연필을 발견하고는,653,1,3,6,7,9,17,19,27,28, 지, �, 지, 지, �, �,ablation," """,0.125,0.0,0.0059
조용한 영화관에서 영호와 도윤가 식사를 마쳤습니다. 도윤가 가방에서 공을 꺼내더니,761,1,7,9,10,12,20,22,33,34, 도, 영, 도, 도, 영, 영,ablation,",",0.0483,0.0275,0.0354
조용한 학교에서 다은과 하준가 식사를 마쳤습니다. 하준가 가방에서 선물을 꺼내더니,702,1,8,10,11,13,21,23,34,35, 하, 다, 하, 하, 다, 다,ablation,",",0.0869,0.0104,0.0386
해변에 지민과 서준가 앉아있었습니다. 서준는 자신이 아끼는 사과를 챙겨서,595,1,4,6,7,9,16,18,31,32, 서, 지, 서, 서, 지, 지,ablation, 지,0.4844,0.4844,0.001
해변에 서연과 주원가 함께 도착했습니다. 주원는 미리 준비한 연필을 내밀며,193,1,4,6,7,9,15,17,27,28, 주, 서, 주, 주, 서, 서,ablation, 서,0.1865,0.1865,0.0135
조용한 해변에서 영호와 수진가 식사를 마쳤습니다. 수진가 가방에서 연필을 꺼내더니,793,1,7,9,10,12,20,22,34,35, 수, 영, 수, 수, 영, 영,ablation, 연,0.0845,0.0292,0.0452
식당에서 다은과 서준가 이야기를 나누고 있었습니다. 서준가 사과를 꺼내어,45,1,4,6,7,9,18,20,28,29, 서, 다, 서, 서, 다, 다,ablation, 다,0.2158,0.2158,0.0014
놀이터에 상철과 정훈가 함께 도착했습니다. 정훈는 미리 준비한 편지를 내밀며,174,1,5,7,8,10,16,18,29,30, 정, 상, 정, 정, 상, 상,ablation," """,0.1187,0.0437,0.0118
공원에서 성민과 지민가 쇼핑을 했습니다. 지민가 새로 산 공을 포장해서,411,1,4,6,7,9,19,21,29,30, 지, 성, 지, 지, 성, 성,ablation, 주,0.1143,0.0542,0.0349
조용한 학교에서 지민과 주원가 식사를 마쳤습니다. 주원가 가방에서 사과를 꺼내더니,705,1,8,10,11,13,21,23,35,36, 주, 지, 주, 주, 지, 지,ablation, 지,0.21,0.21,0.1357
병원에서 하은과 민서가 쇼핑을 했습니다. 민서가 새로 산 장난감을 포장해서,458,1,3,5,6,9,19,22,32,33, �, 하, �, �, 하, 하,ablation, 하,0.1387,0.1387,0.0
카페에서 동현과 서윤가 이야기를 나누고 있었습니다. 서윤가 책을 꺼내어,30,1,4,6,7,9,18,20,27,28, 서, 동, 서, 서, 동, 동,ablation, �,0.2734,0.0088,0.0069
백화점에 지민과 서윤가 방문했습니다. 서윤는 기념품으로 산 연필을 조심스럽게,983,1,5,7,8,10,14,16,30,31, 서, 지, 서, 서, 지, 지,eval, 들,0.2295,0.02,0.0004
조용한 해변에서 지안과 하준가 식사를 마쳤습니다. 하준가 가방에서 우산을 꺼내더니,797,1,7,9,10,12,20,22,34,35, 하, 지, 하, 하, 지, 지,eval,",",0.083,0.0474,0.027
공원에서 하준과 지훈가 쇼핑을 했습니다. 지훈가 새로 산 우산을 포장해서,417,1,4,6,7,9,19,21,30,31, 지, 하, 지, 지, 하, 하,ablation, 가져,0.0854,0.0192,0.0116
"어느 화창한 날, 영화관에서 승민과 지호가 산책을 했습니다. 지호가 바닥에서 지갑을 주워서",366,1,13,16,17,19,28,30,39,40, 지, �, 지, 지, �, �,ablation, �,0.127,0.127,0.064
"어느 화창한 날, 놀이터에서 주원과 예준가 산책을 했습니다. 예준가 바닥에서 우산을 주워서",377,1,16,18,19,21,30,32,41,42, 예, 주, 예, 예, 주, 주,ablation, �,0.0942,0.0608,0.0034
도서관에서 다은과 시우가 게임을 했습니다. 벌칙으로 시우가 책을 건네며,820,1,5,7,8,10,22,24,29,30, 시, 다, 시, 시, 다, 다,eval, 도,0.5859,0.0189,0.0122
조용한 해변에서 주원과 지훈가 식사를 마쳤습니다. 지훈가 가방에서 장난감을 꺼내더니,798,1,7,9,10,12,20,22,35,36, 지, 주, 지, 지, 주, 주,ablation, 주,0.1475,0.1475,0.0137
병원에서 하은과 지호가 쇼핑을 했습니다. 지호가 새로 산 열쇠를 포장해서,459,1,3,5,6,8,18,20,29,30, 지, 하, 지, 지, 하, 하,ablation, 보,0.1045,0.0339,0.011
공원에서 가은과 지민가 놀고 있었습니다. 지민가 예쁜 책을 발견하고는,610,1,4,6,7,9,17,19,26,27, 지, 가, 지, 지, 가, 가,ablation, �,0.0649,0.0211,0.0347
놀이터에 예준과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 공을 내밀며,171,1,5,7,8,10,16,18,27,28, 도, 예, 도, 도, 예, 예,ablation, 예,0.1279,0.1279,0.1279
병원에서 지우와 도윤가 쇼핑을 했습니다. 도윤가 새로 산 선물을 포장해서,452,1,3,5,6,8,18,20,28,29, 도, 지, 도, 도, 지, 지,ablation, 지,0.1348,0.1348,0.0118
놀이터에 동현과 철수가 함께 도착했습니다. 철수는 미리 준비한 지갑을 내밀며,176,1,5,7,16,19,16,19,29,30, �, 동, �, �, 동, 동,ablation," """,0.2773,0.0962,0.0
학교에서 지호와 도윤가 이야기를 나누고 있었습니다. 도윤가 열쇠를 꺼내어,9,1,3,5,6,8,17,19,27,28, 도, 지, 도, 도, 지, 지,ablation, 열,0.1523,0.0496,0.022
학교에서 하준과 지훈가 놀고 있었습니다. 지훈가 예쁜 장난감을 발견하고는,608,1,3,5,6,8,16,18,27,28, 지, 하, 지, 지, 하, 하,eval, 하,0.2061,0.2061,0.0103
"어느 화창한 날, 병원에서 철수와 도윤가 산책을 했습니다. 도윤가 바닥에서 편지를 주워서",354,1,14,17,18,20,29,31,41,42, 도, �, 도, 도, �, �,ablation, �,0.2871,0.2871,0.0014
조용한 놀이터에서 민서와 지훈가 식사를 마쳤습니다. 지훈가 가방에서 사과를 꺼내더니,775,1,10,13,14,16,24,26,38,39, 지, �, 지, 지, �, �,ablation, 조,0.0854,0.0,0.0216
영화관에 하준과 시우가 방문했습니다. 시우는 기념품으로 산 책을 조심스럽게,960,1,5,7,8,10,14,16,29,30, 시, 하, 시, 시, 하, 하,ablation, 들,0.3066,0.0013,0.0001
백화점에서 하은과 지우가 이야기를 나누고 있었습니다. 지우가 우산을 꺼내어,87,1,5,7,8,10,19,21,29,30, 지, 하, 지, 지, 하, 하,circuit, 하,0.3535,0.3535,0.0042
병원에서 하준과 서준가 공부를 하고 있었습니다. 갑자기 서준가 연필을 집어 들고는,253,1,3,5,6,8,20,22,30,31, 서, 하, 서, 서, 하, 하,ablation, 하,0.2383,0.2383,0.0082
해변에서 도윤과 지훈가 게임을 했습니다. 벌칙으로 지훈가 지갑을 건네며,896,1,4,6,7,9,21,23,29,30, 지, 도, 지, 지, 도, 도,ablation, 지,0.0649,0.0649,0.0649
학교에 지안과 도윤가 방문했습니다. 도윤는 기념품으로 산 지갑을 조심스럽게,906,1,3,5,6,8,12,14,28,29, 도, 지, 도, 도, 지, 지,ablation, �,0.1201,0.0184,0.0002
백화점에서 윤서와 재민가 놀고 있었습니다. 재민가 예쁜 우산을 발견하고는,687,1,5,8,9,11,19,21,29,30, 재, �, 재, 재, �, �,ablation, 그,0.0596,0.0,0.0464
놀이터에서 성민과 지훈가 놀고 있었습니다. 지훈가 예쁜 열쇠를 발견하고는,679,1,5,7,8,10,18,20,28,29, 지, 성, 지, 지, 성, 성,ablation, 열,0.0688,0.0082,0.0391
병원에 서현과 도윤가 앉아있었습니다. 도윤는 자신이 아끼는 사과를 챙겨서,555,1,3,5,6,8,15,17,30,31, 도, 서, 도, 도, 서, 서,eval, 서,0.1777,0.1777,0.0042
카페에 주원과 시우가 앉아있었습니다. 시우는 자신이 아끼는 선물을 챙겨서,532,1,4,6,7,9,16,18,30,31, 시, 주, 시, 시, 주, 주,ablation, 주,0.75,0.75,0.0004
영화관에서 승민과 도윤가 이야기를 나누고 있었습니다. 도윤가 책을 꺼내어,60,1,5,8,9,11,20,22,29,30, 도, �, 도, 도, �, �,circuit, 보,0.2617,0.0,0.0061
식당에서 은지와 지호가 쇼핑을 했습니다. 지호가 새로 산 책을 포장해서,440,1,4,7,8,10,20,22,30,31, 지, �, 지, 지, �, �,ablation, 집,0.1035,0.0,0.0315
