prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, Jonathan y Daniel fueron a la tienda. Eva le dio un refresco a",6,1,4,5,6,7,8,13,14,19,20, Paula, Alejandro, Paula, Paula, Alejandro, Alejandro,ablation, Jonathan,0.3027,0.0,0.0001
"Entonces, Jennifer y Bruno tuvieron una larga discusión. Después Julia le dijo a",828,1,4,5,6,7,8,18,19,21,22, Laura, Kelly, Laura, Laura, Kelly, Kelly,ablation, Jennifer,0.2461,0.0017,0.0011
"Entonces, Justin y Roberto tuvieron una larga discusión. Después Cristina le dijo a",812,1,4,5,6,7,8,18,19,21,22, Gabriel, Kenneth, Gabriel, Gabriel, Kenneth, Kenneth,ablation, Justin,0.4316,0.0001,0.0001
"Entonces, Erin y Bryan se divirtieron mucho en al jardín. Lisa le dio un beso a",73,1,4,5,6,7,8,18,19,24,25, Daniel, Shannon, Daniel, Daniel, Shannon, Shannon,ablation, Erin,0.2871,0.0002,0.0007
"Entonces, Cristina y Travis estaban pensando en ir a la estación. David quería darle un balón a",251,1,4,5,6,7,8,18,19,26,27, Oscar, Felix, Oscar, Oscar, Felix, Felix,ablation, su,0.1982,0.0002,0.0005
"Entonces, Leo y Luis estaban trabajando en a la estación. Joel decidió darle un hueso a",186,1,4,5,6,7,8,17,18,26,27, Alison, Eva, Alison, Alison, Eva, Eva,eval, Leo,0.2305,0.0001,0.0
"Mientras Roberto y Jorge iban a la tienda, Pedro le dio un beso a",577,1,3,4,5,6,7,13,14,19,20, Alan, Andrea, Alan, Alan, Andrea, Andrea,ablation, su,0.104,0.0031,0.0005
Los amigos Felix y Isabel encontraron un hueso en a la estación. Julia se lo dio a,954,1,3,4,5,6,7,17,18,21,22, Gabriel, Diego, Gabriel, Gabriel, Diego, Diego,eval, su,0.3008,0.0012,0.0006
"Después del almuerzo, Megan y Jonathan fueron a la estación. Cristina le dio un beso a",697,1,8,9,10,11,12,17,18,23,24, Martin, Roberto, Martin, Martin, Roberto, Roberto,ablation, Megan,0.3887,0.0002,0.0002
"Entonces, Megan y Amanda tuvieron una larga discusión, y después Brian le dijo a",257,1,4,5,6,7,8,19,20,22,23, Roberto, Hugo, Roberto, Roberto, Hugo, Hugo,ablation, Megan,0.4863,0.0,0.0
Los amigos Victor y José encontraron un bocadillo en al restaurante. Alison se lo dio a,919,1,3,4,5,6,7,18,19,22,23, Carlos, Carmen, Carlos, Carlos, Carmen, Carmen,ablation, su,0.2715,0.0007,0.0021
al restaurante al que fueron Bradley y Isabel tenía un refresco. Pedro se lo dio a,854,1,7,8,9,10,11,15,16,19,20, Andrea, Jorge, Andrea, Andrea, Jorge, Jorge,ablation, Bradley,0.2363,0.0003,0.0002
Los amigos Pedro y Isabel encontraron un anillo en a la tienda. Brian se lo dio a,896,1,3,4,5,6,7,17,18,21,22, Antonio, Samuel, Antonio, Antonio, Samuel, Samuel,eval, Pedro,0.3262,0.0003,0.0004
"Más tarde, Vanessa y Rafael fueron a la escuela. David le dio un beso a",729,1,5,6,7,8,9,14,15,20,21, Lola, Martin, Lola, Lola, Martin, Martin,ablation, Vanessa,0.4785,0.0001,0.0
al restaurante al que fueron Clara y Gabriel tenía un bocadillo. Sean se lo dio a,855,1,7,8,9,10,11,17,18,21,22, Alan, Martin, Alan, Alan, Martin, Martin,circuit, Clara,0.3848,0.0001,0.0002
"Mientras Cristina y Erin trabajaban en a la casa, Nicole le dio un refresco a",566,1,3,4,5,6,7,13,14,19,20, Oscar, Jesse, Oscar, Oscar, Jesse, Jesse,ablation, su,0.1138,0.0007,0.0004
"Entonces, Jorge y Gloria tuvieron una larga discusión, y después Lisa le dijo a",318,1,4,5,6,7,8,19,20,22,23, Sergio, María, Sergio, Sergio, María, María,eval, Jorge,0.3125,0.0014,0.0014
"Entonces, Eva y Samantha tuvieron una larga discusión. Después Joel le dijo a",817,1,4,5,6,7,8,18,19,21,22, Antonio, Mario, Antonio, Antonio, Mario, Mario,circuit, Eva,0.4531,0.0001,0.0001
"Cuando Vanessa y Lindsay consiguieron un refresco en a la oficina, Pedro decidió dar el objeto a",494,1,3,4,5,6,7,18,19,25,26, Samuel, Kimberly, Samuel, Samuel, Kimberly, Kimberly,ablation, su,0.0996,0.0004,0.0011
"Cuando Samantha y Alison consiguieron un hueso en al restaurante, Marcos decidió dárselo a",402,1,3,4,5,6,7,17,18,24,25, Gabriel, Kristen, Gabriel, Gabriel, Kristen, Kristen,ablation, su,0.3535,0.0001,0.0002
"Mientras Jesse y Diego trabajaban en al hospital, Pedro le dio un balón a",547,1,3,4,5,6,7,12,13,18,19, Antonio, Jorge, Antonio, Antonio, Jorge, Jorge,ablation, su,0.127,0.0081,0.0023
"Entonces, Alison y Jorge estaban pensando en ir a la oficina. Pedro quería darle un ordenador a",236,1,4,5,6,7,8,18,19,26,27, Eric, Gloria, Eric, Eric, Gloria, Gloria,ablation, Jorge,0.25,0.0002,0.0005
"Entonces, Clara y Miguel fueron al hospital. Shannon le dio un beso a",33,1,4,5,6,7,8,11,12,17,18, Ana, Carmen, Ana, Ana, Carmen, Carmen,circuit, su,0.418,0.0001,0.0022
"Entonces, Jesse y Felix estaban trabajando en a la estación. Luis decidió darle un anillo a",184,1,4,5,6,7,8,17,18,26,27, Sergio, Miguel, Sergio, Sergio, Miguel, Miguel,ablation, su,0.2373,0.0005,0.0005
"Entonces, Ricardo y Daniel fueron al restaurante. Leo le dio un bocadillo a",23,1,4,5,6,7,8,12,13,20,21, Martin, Paula, Martin, Martin, Paula, Paula,ablation, Ricardo,0.375,0.0003,0.0002
"Cuando Eva y Amanda consiguieron un anillo en a la estación, Vanessa decidió dárselo a",440,1,3,4,5,6,7,18,19,25,26, Lola, Miguel, Lola, Lola, Miguel, Miguel,ablation, su,0.3223,0.0005,0.0002
"Entonces, Tiffany y Erin tuvieron una larga discusión. Después David le dijo a",811,1,4,5,6,7,8,18,19,21,22, Gloria, Bryan, Gloria, Gloria, Bryan, Bryan,ablation, Tiffany,0.4004,0.0002,0.0001
"Después del almuerzo, Julia y Shannon fueron a la estación. Joel le dio un beso a",697,1,8,9,10,11,12,17,18,23,24, Ana, José, Ana, Ana, José, José,circuit, Julia,0.4766,0.0001,0.0004
"Entonces, Melissa y Alejandro tuvieron una larga discusión, y después Luis le dijo a",290,1,4,5,6,7,8,19,20,22,23, Kevin, Gloria, Kevin, Kevin, Gloria, Gloria,eval, Melissa,0.2422,0.0001,0.0006
"Después del almuerzo, Amanda y Antonio fueron a la escuela. Jennifer le dio un collar a",669,1,8,9,10,11,12,17,18,22,23, Sergio, Rafael, Sergio, Sergio, Rafael, Rafael,ablation, Amanda,0.7227,0.0001,0.0002
"Mientras Jonathan y Clara iban a la escuela, Sean le dio un refresco a",606,1,3,4,5,6,7,13,14,19,20, Kelly, Felix, Kelly, Kelly, Felix, Felix,ablation, Jonathan,0.1719,0.0,0.0005
"Cuando Shannon y Roberto consiguieron un collar en a la escuela, Lucas decidió dárselo a",413,1,3,4,5,6,7,17,18,24,25, Andrea, Daniel, Andrea, Andrea, Daniel, Daniel,ablation, su,0.3867,0.0005,0.0012
a la casa al que fueron Brian y Bryan tenía un anillo. Courtney se lo dio a,880,1,7,8,9,10,11,15,16,19,20, Victor, Hugo, Victor, Victor, Hugo, Hugo,ablation, Brian,0.2715,0.0,0.0001
"Cuando Melissa y Lindsay consiguieron un hueso en a la oficina, Lisa decidió dar el objeto a",490,1,3,4,5,6,7,18,19,25,26, Lola, Cody, Lola, Lola, Cody, Cody,ablation, su,0.1729,0.0002,0.0001
a la tienda al que fueron Juan y Diana tenía un hueso. Hugo se lo dio a,834,1,8,9,10,11,12,16,17,20,21, Carlos, Diego, Carlos, Carlos, Diego, Diego,ablation, Juan,0.208,0.0038,0.0007
"Cuando Melissa y Vanessa consiguieron un anillo en al hospital, Cristina decidió dárselo a",416,1,3,4,5,6,7,16,17,23,24, Antonio, Sara, Antonio, Antonio, Sara, Sara,ablation, su,0.3477,0.0008,0.0006
"Mientras Jonathan y Daniel trabajaban en a la escuela, Sara le dio un hueso a",538,1,3,4,5,6,7,14,15,20,21, Martin, Gabriel, Martin, Martin, Gabriel, Gabriel,ablation, su,0.3555,0.0001,0.0001
"Cuando Tiffany y Pablo consiguieron un anillo en a la escuela, Nicole decidió dar el objeto a",472,1,3,4,5,6,7,18,19,25,26, Ana, Jaime, Ana, Ana, Jaime, Jaime,ablation, su,0.3594,0.0001,0.0006
"Entonces, Lucas y Jonathan estaban pensando en ir a la oficina. Nicole quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Elena, Andrea, Elena, Elena, Andrea, Andrea,ablation, Lucas,0.3125,0.0004,0.0002
"Entonces, Pablo y Daniel se divirtieron mucho en a la tienda. Sean le dio un balón a",67,1,4,5,6,7,8,18,19,24,25, Sergio, Dustin, Sergio, Sergio, Dustin, Dustin,ablation, Daniel,0.4668,0.0,0.0007
"Entonces, Nicole y Erin estaban pensando en ir al jardín. Ivan quería darle un collar a",205,1,4,5,6,7,8,18,19,25,26, Kelly, Amanda, Kelly, Kelly, Amanda, Amanda,ablation, su,0.3906,0.0003,0.0002
"Entonces, Jesse y Felix tuvieron una larga discusión. Después Nicole le dijo a",808,1,4,5,6,7,8,18,19,21,22, Kelly, Carmen, Kelly, Kelly, Carmen, Carmen,eval, Jesse,0.5117,0.0002,0.0001
"Entonces, Megan y Samantha estaban pensando en ir al hospital. Lindsay quería darle un anillo a",224,1,4,5,6,7,8,16,17,24,25, Carlos, Andrea, Carlos, Carlos, Andrea, Andrea,ablation, su,0.3535,0.0009,0.0004
"Mientras Joel y Roberto trabajaban en a la oficina, Ivan le dio un hueso a",554,1,3,4,5,6,7,14,15,20,21, Jeffrey, Victor, Jeffrey, Jeffrey, Victor, Victor,ablation, su,0.2656,0.0004,0.0001
"Entonces, Roberto y Carmen fueron al restaurante. Nicole le dio un balón a",19,1,4,5,6,7,8,12,13,18,19, Kelly, Gabriel, Kelly, Kelly, Gabriel, Gabriel,ablation, Roberto,0.2559,0.001,0.0004
Los amigos Clara y Kimberly encontraron un collar en a la tienda. Melissa se lo dio a,901,1,3,4,5,6,7,16,17,20,21, Lola, Oscar, Lola, Lola, Oscar, Oscar,ablation, su,0.3613,0.0001,0.0001
"Mientras Marcos y Sean trabajaban en al hospital, Luis le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Lola, Daniel, Lola, Lola, Daniel, Daniel,ablation, Marcos,0.1279,0.0006,0.0001
"Entonces, Clara y Roberto estaban trabajando en al restaurante. Jesse decidió darle un ordenador a",148,1,4,5,6,7,8,16,17,25,26, María, Gloria, María, María, Gloria, Gloria,ablation, su,0.2715,0.0006,0.001
a la tienda al que fueron Ricardo y Manuel tenía un beso. Leo se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Diana, Miguel, Diana, Diana, Miguel, Miguel,ablation, Ricardo,0.2578,0.0022,0.0004
a la tienda al que fueron Max y Ricardo tenía un ordenador. Cristina se lo dio a,836,1,8,9,10,11,12,16,17,20,21, Laura, Samantha, Laura, Laura, Samantha, Samantha,ablation, Ricardo,0.2598,0.0,0.0008
"Más tarde, Leo y Bryan fueron a la escuela. Hector le dio un refresco a",734,1,5,6,7,8,9,14,15,20,21, María, Jeffrey, María, María, Jeffrey, Jeffrey,ablation, Leo,0.5898,0.0,0.0002
"Entonces, Eva y Daniel se divirtieron mucho en a la estación. Erica le dio un ordenador a",124,1,4,5,6,7,8,18,19,24,25, María, Samuel, María, María, Samuel, Samuel,ablation, Daniel,0.1924,0.0012,0.0014
"Entonces, Julia y Max estaban pensando en ir al jardín. Hector quería darle un anillo a",200,1,4,5,6,7,8,18,19,26,27, Gabriel, Samantha, Gabriel, Gabriel, Samantha, Samantha,ablation, Julia,0.6016,0.0004,0.0001
"Entonces, Manuel y Justin tuvieron una larga discusión. Después Joel le dijo a",774,1,4,5,6,7,8,18,19,21,22, Kelly, Cody, Kelly, Kelly, Cody, Cody,ablation, Justin,0.2812,0.0001,0.0001
Los amigos Brian y Sean encontraron un anillo en a la casa. Leo se lo dio a,944,1,3,4,5,6,7,16,17,20,21, Jorge, Victor, Jorge, Jorge, Victor, Victor,ablation, Brian,0.4297,0.0001,0.0002
"Entonces, Amanda y Miguel fueron a la oficina. Sara le dio un refresco a",46,1,4,5,6,7,8,13,14,19,20, Oscar, Martin, Oscar, Oscar, Martin, Martin,eval, Amanda,0.5312,0.0002,0.0001
"Después del almuerzo, Sean y Bryan fueron al hospital. Courtney le dio un beso a",673,1,8,9,10,11,12,15,16,21,22, Gloria, Miguel, Gloria, Gloria, Miguel, Miguel,ablation, su,0.3398,0.0,0.0
"Entonces, Bryan y Juan estaban trabajando en al hospital. Manuel decidió darle un bocadillo a",167,1,4,5,6,7,8,15,16,26,27, Jaime, Daniel, Jaime, Jaime, Daniel, Daniel,ablation, Bryan,0.2793,0.0004,0.0002
"Entonces, Daniel y Carmen se divirtieron mucho en a la tienda. Vanessa le dio un beso a",65,1,4,5,6,7,8,18,19,24,25, Oscar, Dustin, Oscar, Oscar, Dustin, Dustin,ablation, Daniel,0.5039,0.0,0.0001
"Después del almuerzo, Michelle y Victor fueron al restaurante. Manuel le dio un hueso a",658,1,8,9,10,11,12,16,17,22,23, Jeffrey, Cody, Jeffrey, Jeffrey, Cody, Cody,eval, su,0.2031,0.0,0.0001
"Entonces, David y Vanessa estaban trabajando en a la escuela. Courtney decidió darle un collar a",157,1,4,5,6,7,8,17,18,25,26, Eric, Jennifer, Eric, Eric, Jennifer, Jennifer,ablation, su,0.3457,0.0012,0.0003
"Entonces, Shannon y Alison se divirtieron mucho en al restaurante. Cristina le dio un anillo a",80,1,4,5,6,7,8,17,18,23,24, Jeffrey, Pablo, Jeffrey, Jeffrey, Pablo, Pablo,ablation, Shannon,0.167,0.002,0.0005
"Entonces, Justin y Gloria tuvieron una larga discusión. Después Marcos le dijo a",780,1,4,5,6,7,8,18,19,21,22, Martin, Antonio, Martin, Martin, Antonio, Antonio,ablation, Gloria,0.4551,0.0003,0.0001
a la tienda al que fueron Max y Amanda tenía un beso. Cristina se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Dustin, Kenneth, Dustin, Dustin, Kenneth, Kenneth,ablation, su,0.2217,0.0,0.0
Los amigos Kimberly y José encontraron un refresco en a la estación. Jesse se lo dio a,958,1,3,4,5,6,7,17,18,21,22, Ana, Alan, Ana, Ana, Alan, Alan,eval, su,0.1602,0.0006,0.0007
Los amigos Manuel y Justin encontraron un refresco en al hospital. Melissa se lo dio a,934,1,3,4,5,6,7,15,16,19,20, Jeffrey, Bruno, Jeffrey, Jeffrey, Bruno, Bruno,ablation, su,0.2207,0.0001,0.0001
"Mientras Marcos y Manuel iban a la escuela, Lucas le dio un hueso a",602,1,3,4,5,6,7,13,14,19,20, Bruno, Sara, Bruno, Bruno, Sara, Sara,circuit, su,0.1514,0.001,0.0011
"Mientras Diego y Antonio trabajaban en al jardín, Shannon le dio un hueso a",522,1,3,4,5,6,7,14,15,20,21, María, Gabriel, María, María, Gabriel, Gabriel,eval, su,0.3477,0.0001,0.0002
"Mientras Luis y Manuel trabajaban en a la oficina, Alicia le dio un collar a",557,1,3,4,5,6,7,14,15,19,20, Juan, Justin, Juan, Juan, Justin, Justin,ablation, Luis,0.6094,0.0,0.0127
"Entonces, Isabel y Samuel estaban trabajando en a la casa. Miguel decidió darle un anillo a",176,1,4,5,6,7,8,16,17,25,26, Kelly, Elena, Kelly, Kelly, Elena, Elena,ablation, Isabel,0.3984,0.0018,0.0001
"Mientras Brian y Samantha iban al jardín, Ivan le dio un collar a",589,1,3,4,5,6,7,13,14,18,19, Alison, Jonathan, Alison, Alison, Jonathan, Jonathan,ablation, Samantha,0.21,0.0,0.0001
"Entonces, Alison y María fueron al jardín. David le dio un ordenador a",12,1,4,5,6,7,8,13,14,19,20, Lola, Oscar, Lola, Lola, Oscar, Oscar,circuit, Alison,0.2617,0.0001,0.0
"Mientras Megan y Samantha trabajaban en a la oficina, Manuel le dio un balón a",555,1,3,4,5,6,7,14,15,20,21, Diego, Isabel, Diego, Diego, Isabel, Isabel,ablation, Megan,0.3984,0.0002,0.0004
Los amigos Clara y Kimberly encontraron un beso en a la casa. Jesse se lo dio a,945,1,3,4,5,6,7,16,17,20,21, Gloria, Diana, Gloria, Gloria, Diana, Diana,ablation, Clara,0.2148,0.0002,0.0002
"Cuando Lindsay y Megan consiguieron un beso en al jardín, Melissa decidió dar el objeto a",457,1,3,4,5,6,7,18,19,25,26, Antonio, José, Antonio, Antonio, José, José,circuit, su,0.1406,0.0,0.0
"Más tarde, Bryan y Jorge fueron a la oficina. Lisa le dio un bocadillo a",751,1,5,6,7,8,9,14,15,22,23, Alan, Samuel, Alan, Alan, Samuel, Samuel,ablation, Bryan,0.582,0.0001,0.0002
"Más tarde, Pedro y Megan fueron al hospital. Ricardo le dio un collar a",741,1,5,6,7,8,9,12,13,17,18, Ana, Gloria, Ana, Ana, Gloria, Gloria,ablation, Megan,0.5977,0.0,0.0008
"Más tarde, Sara y Clara fueron al restaurante. Vanessa le dio un refresco a",726,1,5,6,7,8,9,13,14,19,20, Alan, Gloria, Alan, Alan, Gloria, Gloria,ablation, Sara,0.5234,0.0001,0.0001
al hospital al que fueron Melissa y Pablo tenía un refresco. Tiffany se lo dio a,870,1,6,7,8,9,10,14,15,18,19, Alan, Cody, Alan, Alan, Cody, Cody,ablation, Melissa,0.3574,0.0,0.0004
"Entonces, Max y Felix tuvieron una larga discusión. Después Cristina le dijo a",829,1,4,5,6,7,8,18,19,21,22, Jeffrey, Antonio, Jeffrey, Jeffrey, Antonio, Antonio,ablation, Max,0.4121,0.0002,0.0
Los amigos Shannon y Diego encontraron un bocadillo en a la casa. Ricardo se lo dio a,951,1,3,4,5,6,7,18,19,22,23, Jaime, Samuel, Jaime, Jaime, Samuel, Samuel,ablation, su,0.2275,0.0003,0.0001
"Mientras Lindsay y Shannon iban a la oficina, Melissa le dio un anillo a",616,1,3,4,5,6,7,13,14,19,20, Dustin, Alejandro, Dustin, Dustin, Alejandro, Alejandro,ablation, Lindsay,0.1426,0.0002,0.0003
"Más tarde, Alicia y Pedro fueron a la estación. Joel le dio un balón a",763,1,5,6,7,8,9,14,15,20,21, Alan, Pablo, Alan, Alan, Pablo, Pablo,ablation, Pedro,0.5703,0.0021,0.0003
"Entonces, Shannon y Clara fueron a la tienda. Justin le dio un bocadillo a",7,1,4,5,6,7,8,13,14,21,22, Antonio, Carmen, Antonio, Antonio, Carmen, Carmen,circuit, su,0.2314,0.0001,0.0002
"Entonces, Lindsay y Kenneth estaban pensando en ir a la oficina. Courtney quería darle un refresco a",238,1,4,5,6,7,8,18,19,26,27, Paula, Jeffrey, Paula, Paula, Jeffrey, Jeffrey,ablation, Lindsay,0.3281,0.0004,0.0001
"Entonces, Melissa y Clara estaban trabajando en al restaurante. Max decidió darle un balón a",147,1,4,5,6,7,8,16,17,25,26, Carlos, Cody, Carlos, Carlos, Cody, Cody,ablation, su,0.1865,0.0001,0.0009
"Cuando Amanda y Hugo consiguieron un collar en al restaurante, Courtney decidió dar el objeto a",469,1,3,4,5,6,7,16,17,23,24, Kelly, José, Kelly, Kelly, José, José,ablation, su,0.3477,0.0002,0.0003
"Mientras Jonathan y Miguel trabajaban en al jardín, Manuel le dio un collar a",525,1,3,4,5,6,7,14,15,19,20, Dustin, Kenneth, Dustin, Dustin, Kenneth, Kenneth,ablation, su,0.2773,0.0,0.0
"Mientras Lindsay y Samuel trabajaban en al hospital, Marcos le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Lola, Jeffrey, Lola, Lola, Jeffrey, Jeffrey,circuit, Lindsay,0.2275,0.0001,0.0001
"Cuando Bryan y Diana consiguieron un refresco en a la casa, Julia decidió dárselo a",438,1,3,4,5,6,7,17,18,24,25, José, Andrea, José, José, Andrea, Andrea,ablation, su,0.3105,0.0002,0.0004
"Después de que Erin y Kristen fueran al jardín, Manuel le dio un anillo a",328,1,5,6,7,8,9,15,16,21,22, Gabriel, Jorge, Gabriel, Gabriel, Jorge, Jorge,ablation, Kristen,0.1943,0.0002,0.0002
"Entonces, Shannon y Bradley tuvieron una larga discusión. Después Lucas le dijo a",782,1,4,5,6,7,8,18,19,21,22, Dustin, Kevin, Dustin, Dustin, Kevin, Kevin,ablation, Shannon,0.3027,0.0006,0.0001
"Después del almuerzo, Alison y Alejandro fueron al jardín. Ricardo le dio un beso a",649,1,8,9,10,11,12,17,18,23,24, Lola, Jaime, Lola, Lola, Jaime, Jaime,ablation, su,0.2285,0.0003,0.0001
"Entonces, David y Erica se divirtieron mucho en al hospital. Ivan le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, Miguel, Bryan, Miguel, Miguel, Bryan, Bryan,ablation, David,0.4395,0.0,0.0002
a la escuela al que fueron Lucas y Ricardo tenía un ordenador. Alicia se lo dio a,860,1,8,9,10,11,12,16,17,20,21, Miguel, Brian, Miguel, Miguel, Brian, Brian,eval, Ricardo,0.3516,0.0,0.0003
"Mientras Vanessa y Diego iban a la estación, Alicia le dio un ordenador a",636,1,3,4,5,6,7,13,14,19,20, Alan, Jeffrey, Alan, Alan, Jeffrey, Jeffrey,eval, Vanessa,0.2773,0.0,0.0005
"Entonces, Nicole y Cristina tuvieron una larga discusión. Después Courtney le dijo a",793,1,4,5,6,7,8,18,19,21,22, Dustin, Felix, Dustin, Dustin, Felix, Felix,circuit, Nicole,0.6914,0.0,0.0002
"Después del almuerzo, Jennifer y Diego fueron al jardín. Brian le dio un collar a",653,1,8,9,10,11,12,17,18,22,23, Ana, Oscar, Ana, Ana, Oscar, Oscar,ablation, Jennifer,0.5742,0.0001,0.0005
"Cuando Jesse y Justin consiguieron un collar en a la casa, Luis decidió dárselo a",437,1,3,4,5,6,7,16,17,23,24, Laura, Jaime, Laura, Laura, Jaime, Jaime,ablation, su,0.3398,0.0004,0.0012
"Después de que Sean y Alison fueran al jardín, Lisa le dio un ordenador a",332,1,5,6,7,8,9,15,16,21,22, José, Diana, José, José, Diana, Diana,ablation, Sean,0.2109,0.0003,0.0001
"Mientras Vanessa y Jennifer trabajaban en a la tienda, Hector le dio un hueso a",514,1,3,4,5,6,7,14,15,20,21, Paula, Jonathan, Paula, Paula, Jonathan, Jonathan,ablation, su,0.2578,0.0,0.0001
"Después de que Marcos y Jonathan fueran a la estación, Lucas le dio un collar a",381,1,5,6,7,8,9,15,16,20,21, Diana, Mario, Diana, Diana, Mario, Mario,ablation, Marcos,0.2637,0.0001,0.0007
"Entonces, Joel y Eva tuvieron una larga discusión. Después Ivan le dijo a",774,1,4,5,6,7,8,18,19,21,22, Martin, Sara, Martin, Martin, Sara, Sara,ablation, Eva,0.3457,0.0004,0.0002
"Cuando Max y Erica consiguieron un collar en a la tienda, Leo decidió dárselo a",389,1,3,4,5,6,7,17,18,24,25, Paula, Jennifer, Paula, Paula, Jennifer, Jennifer,circuit, su,0.3066,0.0006,0.0006
al jardín al que fueron Jennifer y Pablo tenía un anillo. Lisa se lo dio a,840,1,8,9,10,11,12,16,17,20,21, Oscar, Roberto, Oscar, Oscar, Roberto, Roberto,ablation, Jennifer,0.2637,0.0005,0.0007
"Mientras Lisa y Ricardo iban a la casa, Courtney le dio un balón a",627,1,3,4,5,6,7,12,13,18,19, Diego, Mario, Diego, Diego, Mario, Mario,ablation, Lisa,0.1787,0.0004,0.0009
"Entonces, Felix y Samuel estaban pensando en ir a la oficina. Sara quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Gabriel, Dustin, Gabriel, Gabriel, Dustin, Dustin,ablation, su,0.208,0.0,0.0022
