prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Después de que Bradley y Mario fueran a la tienda, Mario le dio un balón a",323,1,5,6,7,8,9,15,16,21,22, Mario, Bradley, Mario, Mario, Bradley, Bradley,ablation, Bradley,0.582,0.582,0.0003
"Entonces, Alejandro y Paula fueron a la tienda. Paula le dio un refresco a",6,1,4,5,6,7,8,13,14,19,20, Paula, Alejandro, Paula, Paula, Alejandro, Alejandro,ablation, Alejandro,0.625,0.625,0.0012
"Entonces, Kelly y Laura tuvieron una larga discusión. Después Laura le dijo a",828,1,4,5,6,7,8,18,19,21,22, Laura, Kelly, Laura, Laura, Kelly, Kelly,ablation, Kelly,0.6211,0.6211,0.0011
"Entonces, Kenneth y Gabriel tuvieron una larga discusión. Después Gabriel le dijo a",812,1,4,5,6,7,8,18,19,21,22, Gabriel, Kenneth, Gabriel, Gabriel, Kenneth, Kenneth,ablation, Kenneth,0.5391,0.5391,0.0034
"Entonces, Shannon y Daniel se divirtieron mucho en al jardín. Daniel le dio un beso a",73,1,4,5,6,7,8,18,19,24,25, Daniel, Shannon, Daniel, Daniel, Shannon, Shannon,ablation, Shannon,0.5078,0.5078,0.0007
"Entonces, Felix y Oscar estaban pensando en ir a la estación. Oscar quería darle un balón a",251,1,4,5,6,7,8,18,19,26,27, Oscar, Felix, Oscar, Oscar, Felix, Felix,ablation, su,0.3047,0.1196,0.0034
"Entonces, Eva y Alison estaban trabajando en a la estación. Alison decidió darle un hueso a",186,1,4,5,6,7,8,17,18,26,27, Alison, Eva, Alison, Alison, Eva, Eva,eval, su,0.2334,0.0913,0.0004
"Mientras Andrea y Alan iban a la tienda, Alan le dio un beso a",577,1,3,4,5,6,7,13,14,19,20, Alan, Andrea, Alan, Alan, Andrea, Andrea,ablation, Andrea,0.4023,0.4023,0.0013
Los amigos Diego y Gabriel encontraron un hueso en a la estación. Gabriel se lo dio a,954,1,3,4,5,6,7,17,18,21,22, Gabriel, Diego, Gabriel, Gabriel, Diego, Diego,eval, Diego,0.7773,0.7773,0.0001
"Después del almuerzo, Roberto y Martin fueron a la estación. Martin le dio un beso a",697,1,8,9,10,11,12,17,18,23,24, Martin, Roberto, Martin, Martin, Roberto, Roberto,ablation, Roberto,0.4492,0.4492,0.0007
"Entonces, Hugo y Roberto tuvieron una larga discusión, y después Roberto le dijo a",257,1,4,5,6,7,8,19,20,22,23, Roberto, Hugo, Roberto, Roberto, Hugo, Hugo,ablation, Hugo,0.498,0.498,0.0014
Los amigos Carmen y Carlos encontraron un bocadillo en al restaurante. Carlos se lo dio a,919,1,3,4,5,6,7,18,19,22,23, Carlos, Carmen, Carlos, Carlos, Carmen, Carmen,ablation, Carmen,0.4727,0.4727,0.0011
al restaurante al que fueron Jorge y Andrea tenía un refresco. Andrea se lo dio a,854,1,7,8,9,10,11,15,16,19,20, Andrea, Jorge, Andrea, Andrea, Jorge, Jorge,ablation, Jorge,0.5117,0.5117,0.0037
Los amigos Samuel y Antonio encontraron un anillo en a la tienda. Antonio se lo dio a,896,1,3,4,5,6,7,17,18,21,22, Antonio, Samuel, Antonio, Antonio, Samuel, Samuel,eval, Samuel,0.7812,0.7812,0.0001
"Más tarde, Martin y Lola fueron a la escuela. Lola le dio un beso a",729,1,5,6,7,8,9,14,15,20,21, Lola, Martin, Lola, Lola, Martin, Martin,ablation, Martin,0.5898,0.5898,0.0009
al restaurante al que fueron Martin y Alan tenía un bocadillo. Alan se lo dio a,855,1,7,8,9,10,11,17,18,21,22, Alan, Martin, Alan, Alan, Martin, Martin,circuit, Martin,0.5273,0.5273,0.0006
"Mientras Jesse y Oscar trabajaban en a la casa, Oscar le dio un refresco a",566,1,3,4,5,6,7,13,14,19,20, Oscar, Jesse, Oscar, Oscar, Jesse, Jesse,ablation, Jesse,0.7773,0.7773,0.0026
"Entonces, María y Sergio tuvieron una larga discusión, y después Sergio le dijo a",318,1,4,5,6,7,8,19,20,22,23, Sergio, María, Sergio, Sergio, María, María,eval, María,0.5312,0.5312,0.0007
"Entonces, Mario y Antonio tuvieron una larga discusión. Después Antonio le dijo a",817,1,4,5,6,7,8,18,19,21,22, Antonio, Mario, Antonio, Antonio, Mario, Mario,circuit, Mario,0.75,0.75,0.0004
"Cuando Kimberly y Samuel consiguieron un refresco en a la oficina, Samuel decidió dar el objeto a",494,1,3,4,5,6,7,18,19,25,26, Samuel, Kimberly, Samuel, Samuel, Kimberly, Kimberly,ablation, Kimberly,0.2832,0.2832,0.0217
"Cuando Kristen y Gabriel consiguieron un hueso en al restaurante, Gabriel decidió dárselo a",402,1,3,4,5,6,7,17,18,24,25, Gabriel, Kristen, Gabriel, Gabriel, Kristen, Kristen,ablation, su,0.4785,0.165,0.0004
"Mientras Jorge y Antonio trabajaban en al hospital, Antonio le dio un balón a",547,1,3,4,5,6,7,12,13,18,19, Antonio, Jorge, Antonio, Antonio, Jorge, Jorge,ablation, Jorge,0.3281,0.3281,0.0013
"Entonces, Gloria y Eric estaban pensando en ir a la oficina. Eric quería darle un ordenador a",236,1,4,5,6,7,8,18,19,26,27, Eric, Gloria, Eric, Eric, Gloria, Gloria,ablation, Gloria,0.5273,0.5273,0.0015
"Entonces, Carmen y Ana fueron al hospital. Ana le dio un beso a",33,1,4,5,6,7,8,11,12,17,18, Ana, Carmen, Ana, Ana, Carmen, Carmen,circuit, su,0.498,0.25,0.0104
"Entonces, Miguel y Sergio estaban trabajando en a la estación. Sergio decidió darle un anillo a",184,1,4,5,6,7,8,17,18,26,27, Sergio, Miguel, Sergio, Sergio, Miguel, Miguel,ablation, su,0.3496,0.1367,0.0021
"Entonces, Paula y Martin fueron al restaurante. Martin le dio un bocadillo a",23,1,4,5,6,7,8,12,13,20,21, Martin, Paula, Martin, Martin, Paula, Paula,ablation, su,0.2871,0.2539,0.0008
"Cuando Miguel y Lola consiguieron un anillo en a la estación, Lola decidió dárselo a",440,1,3,4,5,6,7,18,19,25,26, Lola, Miguel, Lola, Lola, Miguel, Miguel,ablation, Miguel,0.3262,0.3262,0.0006
"Entonces, Bryan y Gloria tuvieron una larga discusión. Después Gloria le dijo a",811,1,4,5,6,7,8,18,19,21,22, Gloria, Bryan, Gloria, Gloria, Bryan, Bryan,ablation, Bryan,0.5156,0.5156,0.0015
"Después del almuerzo, José y Ana fueron a la estación. Ana le dio un beso a",697,1,8,9,10,11,12,17,18,23,24, Ana, José, Ana, Ana, José, José,circuit, José,0.6328,0.6328,0.0031
"Entonces, Gloria y Kevin tuvieron una larga discusión, y después Kevin le dijo a",290,1,4,5,6,7,8,19,20,22,23, Kevin, Gloria, Kevin, Kevin, Gloria, Gloria,eval, Gloria,0.5938,0.5938,0.0009
"Después del almuerzo, Rafael y Sergio fueron a la escuela. Sergio le dio un collar a",669,1,8,9,10,11,12,17,18,22,23, Sergio, Rafael, Sergio, Sergio, Rafael, Rafael,ablation, Rafael,0.7422,0.7422,0.0002
"Mientras Felix y Kelly iban a la escuela, Kelly le dio un refresco a",606,1,3,4,5,6,7,13,14,19,20, Kelly, Felix, Kelly, Kelly, Felix, Felix,ablation, Felix,0.7852,0.7852,0.0002
"Cuando Daniel y Andrea consiguieron un collar en a la escuela, Andrea decidió dárselo a",413,1,3,4,5,6,7,17,18,24,25, Andrea, Daniel, Andrea, Andrea, Daniel, Daniel,ablation, Daniel,0.3984,0.3984,0.0005
a la casa al que fueron Hugo y Victor tenía un anillo. Victor se lo dio a,880,1,7,8,9,10,11,15,16,19,20, Victor, Hugo, Victor, Victor, Hugo, Hugo,ablation, su,0.3262,0.2539,0.0093
"Cuando Cody y Lola consiguieron un hueso en a la oficina, Lola decidió dar el objeto a",490,1,3,4,5,6,7,18,19,25,26, Lola, Cody, Lola, Lola, Cody, Cody,ablation, Cody,0.25,0.25,0.0011
a la tienda al que fueron Diego y Carlos tenía un hueso. Carlos se lo dio a,834,1,8,9,10,11,12,16,17,20,21, Carlos, Diego, Carlos, Carlos, Diego, Diego,ablation, Diego,0.5703,0.5703,0.0004
"Cuando Sara y Antonio consiguieron un anillo en al hospital, Antonio decidió dárselo a",416,1,3,4,5,6,7,16,17,23,24, Antonio, Sara, Antonio, Antonio, Sara, Sara,ablation, Sara,0.543,0.543,0.0001
"Mientras Gabriel y Martin trabajaban en a la escuela, Martin le dio un hueso a",538,1,3,4,5,6,7,14,15,20,21, Martin, Gabriel, Martin, Martin, Gabriel, Gabriel,ablation, su,0.252,0.252,0.0011
"Cuando Jaime y Ana consiguieron un anillo en a la escuela, Ana decidió dar el objeto a",472,1,3,4,5,6,7,18,19,25,26, Ana, Jaime, Ana, Ana, Jaime, Jaime,ablation, su,0.3633,0.3008,0.0017
"Entonces, Andrea y Elena estaban pensando en ir a la oficina. Elena quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Elena, Andrea, Elena, Elena, Andrea, Andrea,ablation, Andrea,0.543,0.543,0.0006
"Entonces, Dustin y Sergio se divirtieron mucho en a la tienda. Sergio le dio un balón a",67,1,4,5,6,7,8,18,19,24,25, Sergio, Dustin, Sergio, Sergio, Dustin, Dustin,ablation, Dustin,0.5742,0.5742,0.0008
"Entonces, Amanda y Kelly estaban pensando en ir al jardín. Kelly quería darle un collar a",205,1,4,5,6,7,8,18,19,25,26, Kelly, Amanda, Kelly, Kelly, Amanda, Amanda,ablation, su,0.4316,0.2617,0.0004
"Entonces, Carmen y Kelly tuvieron una larga discusión. Después Kelly le dijo a",808,1,4,5,6,7,8,18,19,21,22, Kelly, Carmen, Kelly, Kelly, Carmen, Carmen,eval, Carmen,0.4707,0.4707,0.0018
"Entonces, Andrea y Carlos estaban pensando en ir al hospital. Carlos quería darle un anillo a",224,1,4,5,6,7,8,16,17,24,25, Carlos, Andrea, Carlos, Carlos, Andrea, Andrea,ablation, Andrea,0.5781,0.5781,0.0003
"Mientras Victor y Jeffrey trabajaban en a la oficina, Jeffrey le dio un hueso a",554,1,3,4,5,6,7,14,15,20,21, Jeffrey, Victor, Jeffrey, Jeffrey, Victor, Victor,ablation, Victor,0.4277,0.4277,0.0012
"Entonces, Gabriel y Kelly fueron al restaurante. Kelly le dio un balón a",19,1,4,5,6,7,8,12,13,18,19, Kelly, Gabriel, Kelly, Kelly, Gabriel, Gabriel,ablation, Gabriel,0.6445,0.6445,0.0023
Los amigos Oscar y Lola encontraron un collar en a la tienda. Lola se lo dio a,901,1,3,4,5,6,7,16,17,20,21, Lola, Oscar, Lola, Lola, Oscar, Oscar,ablation, Oscar,0.7344,0.7344,0.0
"Mientras Daniel y Lola trabajaban en al hospital, Lola le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Lola, Daniel, Lola, Lola, Daniel, Daniel,ablation, Daniel,0.6875,0.6875,0.0002
"Entonces, Gloria y María estaban trabajando en al restaurante. María decidió darle un ordenador a",148,1,4,5,6,7,8,16,17,25,26, María, Gloria, María, María, Gloria, Gloria,ablation, Gloria,0.5039,0.5039,0.0032
a la tienda al que fueron Miguel y Diana tenía un beso. Diana se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Diana, Miguel, Diana, Diana, Miguel, Miguel,ablation, Miguel,0.5039,0.5039,0.0025
a la tienda al que fueron Samantha y Laura tenía un ordenador. Laura se lo dio a,836,1,8,9,10,11,12,16,17,20,21, Laura, Samantha, Laura, Laura, Samantha, Samantha,ablation, Samantha,0.4043,0.4043,0.0024
"Más tarde, Jeffrey y María fueron a la escuela. María le dio un refresco a",734,1,5,6,7,8,9,14,15,20,21, María, Jeffrey, María, María, Jeffrey, Jeffrey,ablation, Jeffrey,0.6836,0.6836,0.0017
"Entonces, Samuel y María se divirtieron mucho en a la estación. María le dio un ordenador a",124,1,4,5,6,7,8,18,19,24,25, María, Samuel, María, María, Samuel, Samuel,ablation, Samuel,0.7578,0.7578,0.0005
"Entonces, Samantha y Gabriel estaban pensando en ir al jardín. Gabriel quería darle un anillo a",200,1,4,5,6,7,8,18,19,26,27, Gabriel, Samantha, Gabriel, Gabriel, Samantha, Samantha,ablation, Samantha,0.9375,0.9375,0.0
"Entonces, Cody y Kelly tuvieron una larga discusión. Después Kelly le dijo a",774,1,4,5,6,7,8,18,19,21,22, Kelly, Cody, Kelly, Kelly, Cody, Cody,ablation, Cody,0.6211,0.6211,0.0003
Los amigos Victor y Jorge encontraron un anillo en a la casa. Jorge se lo dio a,944,1,3,4,5,6,7,16,17,20,21, Jorge, Victor, Jorge, Jorge, Victor, Victor,ablation, Victor,0.4355,0.4355,0.002
"Entonces, Martin y Oscar fueron a la oficina. Oscar le dio un refresco a",46,1,4,5,6,7,8,13,14,19,20, Oscar, Martin, Oscar, Oscar, Martin, Martin,eval, Martin,0.6914,0.6914,0.0015
"Después del almuerzo, Miguel y Gloria fueron al hospital. Gloria le dio un beso a",673,1,8,9,10,11,12,15,16,21,22, Gloria, Miguel, Gloria, Gloria, Miguel, Miguel,ablation, su,0.4844,0.0481,0.0004
"Entonces, Daniel y Jaime estaban trabajando en al hospital. Jaime decidió darle un bocadillo a",167,1,4,5,6,7,8,15,16,26,27, Jaime, Daniel, Jaime, Jaime, Daniel, Daniel,ablation, Daniel,0.6523,0.6523,0.0005
"Entonces, Dustin y Oscar se divirtieron mucho en a la tienda. Oscar le dio un beso a",65,1,4,5,6,7,8,18,19,24,25, Oscar, Dustin, Oscar, Oscar, Dustin, Dustin,ablation, Dustin,0.4902,0.4902,0.0012
"Después del almuerzo, Cody y Jeffrey fueron al restaurante. Jeffrey le dio un hueso a",658,1,8,9,10,11,12,16,17,22,23, Jeffrey, Cody, Jeffrey, Jeffrey, Cody, Cody,eval, Cody,0.6523,0.6523,0.0001
"Entonces, Jennifer y Eric estaban trabajando en a la escuela. Eric decidió darle un collar a",157,1,4,5,6,7,8,17,18,25,26, Eric, Jennifer, Eric, Eric, Jennifer, Jennifer,ablation, Jennifer,0.8008,0.8008,0.0
"Entonces, Pablo y Jeffrey se divirtieron mucho en al restaurante. Jeffrey le dio un anillo a",80,1,4,5,6,7,8,17,18,23,24, Jeffrey, Pablo, Jeffrey, Jeffrey, Pablo, Pablo,ablation, Pablo,0.6992,0.6992,0.0
"Entonces, Antonio y Martin tuvieron una larga discusión. Después Martin le dijo a",780,1,4,5,6,7,8,18,19,21,22, Martin, Antonio, Martin, Martin, Antonio, Antonio,ablation, Antonio,0.8477,0.8477,0.0006
a la tienda al que fueron Kenneth y Dustin tenía un beso. Dustin se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Dustin, Kenneth, Dustin, Dustin, Kenneth, Kenneth,ablation, Kenneth,0.4824,0.4824,0.0024
Los amigos Alan y Ana encontraron un refresco en a la estación. Ana se lo dio a,958,1,3,4,5,6,7,17,18,21,22, Ana, Alan, Ana, Ana, Alan, Alan,eval, Alan,0.7266,0.7266,0.0001
Los amigos Bruno y Jeffrey encontraron un refresco en al hospital. Jeffrey se lo dio a,934,1,3,4,5,6,7,15,16,19,20, Jeffrey, Bruno, Jeffrey, Jeffrey, Bruno, Bruno,ablation, Bruno,0.5234,0.5234,0.0002
"Mientras Sara y Bruno iban a la escuela, Bruno le dio un hueso a",602,1,3,4,5,6,7,13,14,19,20, Bruno, Sara, Bruno, Bruno, Sara, Sara,circuit, Sara,0.4688,0.4688,0.0043
"Mientras Gabriel y María trabajaban en al jardín, María le dio un hueso a",522,1,3,4,5,6,7,14,15,20,21, María, Gabriel, María, María, Gabriel, Gabriel,eval, su,0.3516,0.0327,0.0022
"Mientras Justin y Juan trabajaban en a la oficina, Juan le dio un collar a",557,1,3,4,5,6,7,14,15,19,20, Juan, Justin, Juan, Juan, Justin, Justin,ablation, Justin,0.8398,0.8398,0.001
"Entonces, Elena y Kelly estaban trabajando en a la casa. Kelly decidió darle un anillo a",176,1,4,5,6,7,8,16,17,25,26, Kelly, Elena, Kelly, Kelly, Elena, Elena,ablation, Elena,0.4883,0.4883,0.0006
"Mientras Jonathan y Alison iban al jardín, Alison le dio un collar a",589,1,3,4,5,6,7,13,14,18,19, Alison, Jonathan, Alison, Alison, Jonathan, Jonathan,ablation, Jonathan,0.5078,0.5078,0.0003
"Entonces, Oscar y Lola fueron al jardín. Lola le dio un ordenador a",12,1,4,5,6,7,8,13,14,19,20, Lola, Oscar, Lola, Lola, Oscar, Oscar,circuit, Oscar,0.625,0.625,0.0011
"Mientras Isabel y Diego trabajaban en a la oficina, Diego le dio un balón a",555,1,3,4,5,6,7,14,15,20,21, Diego, Isabel, Diego, Diego, Isabel, Isabel,ablation, Isabel,0.4375,0.4375,0.004
Los amigos Diana y Gloria encontraron un beso en a la casa. Gloria se lo dio a,945,1,3,4,5,6,7,16,17,20,21, Gloria, Diana, Gloria, Gloria, Diana, Diana,ablation, Diana,0.8164,0.8164,0.0002
"Cuando José y Antonio consiguieron un beso en al jardín, Antonio decidió dar el objeto a",457,1,3,4,5,6,7,18,19,25,26, Antonio, José, Antonio, Antonio, José, José,circuit, José,0.3516,0.3516,0.005
"Más tarde, Samuel y Alan fueron a la oficina. Alan le dio un bocadillo a",751,1,5,6,7,8,9,14,15,22,23, Alan, Samuel, Alan, Alan, Samuel, Samuel,ablation, Samuel,0.6602,0.6602,0.0006
"Más tarde, Gloria y Ana fueron al hospital. Ana le dio un collar a",741,1,5,6,7,8,9,12,13,17,18, Ana, Gloria, Ana, Ana, Gloria, Gloria,ablation, la,0.2451,0.1309,0.0031
"Más tarde, Gloria y Alan fueron al restaurante. Alan le dio un refresco a",726,1,5,6,7,8,9,13,14,19,20, Alan, Gloria, Alan, Alan, Gloria, Gloria,ablation, Gloria,0.7266,0.7266,0.0016
al hospital al que fueron Cody y Alan tenía un refresco. Alan se lo dio a,870,1,6,7,8,9,10,14,15,18,19, Alan, Cody, Alan, Alan, Cody, Cody,ablation, Cody,0.6797,0.6797,0.001
"Entonces, Antonio y Jeffrey tuvieron una larga discusión. Después Jeffrey le dijo a",829,1,4,5,6,7,8,18,19,21,22, Jeffrey, Antonio, Jeffrey, Jeffrey, Antonio, Antonio,ablation, Antonio,0.7031,0.7031,0.0004
Los amigos Samuel y Jaime encontraron un bocadillo en a la casa. Jaime se lo dio a,951,1,3,4,5,6,7,18,19,22,23, Jaime, Samuel, Jaime, Jaime, Samuel, Samuel,ablation, Samuel,0.5039,0.5039,0.0001
"Mientras Alejandro y Dustin iban a la oficina, Dustin le dio un anillo a",616,1,3,4,5,6,7,13,14,19,20, Dustin, Alejandro, Dustin, Dustin, Alejandro, Alejandro,ablation, Alejandro,0.6289,0.6289,0.0002
"Más tarde, Pablo y Alan fueron a la estación. Alan le dio un balón a",763,1,5,6,7,8,9,14,15,20,21, Alan, Pablo, Alan, Alan, Pablo, Pablo,ablation, Pablo,0.7852,0.7852,0.0002
"Entonces, Carmen y Antonio fueron a la tienda. Antonio le dio un bocadillo a",7,1,4,5,6,7,8,13,14,21,22, Antonio, Carmen, Antonio, Antonio, Carmen, Carmen,circuit, Carmen,0.3691,0.3691,0.0023
"Entonces, Jeffrey y Paula estaban pensando en ir a la oficina. Paula quería darle un refresco a",238,1,4,5,6,7,8,18,19,26,27, Paula, Jeffrey, Paula, Paula, Jeffrey, Jeffrey,ablation, Jeffrey,0.5469,0.5469,0.0037
"Entonces, Cody y Carlos estaban trabajando en al restaurante. Carlos decidió darle un balón a",147,1,4,5,6,7,8,16,17,25,26, Carlos, Cody, Carlos, Carlos, Cody, Cody,ablation, Cody,0.6016,0.6016,0.0005
"Cuando José y Kelly consiguieron un collar en al restaurante, Kelly decidió dar el objeto a",469,1,3,4,5,6,7,16,17,23,24, Kelly, José, Kelly, Kelly, José, José,ablation, su,0.4746,0.0933,0.001
"Mientras Kenneth y Dustin trabajaban en al jardín, Dustin le dio un collar a",525,1,3,4,5,6,7,14,15,19,20, Dustin, Kenneth, Dustin, Dustin, Kenneth, Kenneth,ablation, Kenneth,0.4551,0.4551,0.001
"Mientras Jeffrey y Lola trabajaban en al hospital, Lola le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Lola, Jeffrey, Lola, Lola, Jeffrey, Jeffrey,circuit, Jeffrey,0.6016,0.6016,0.0003
"Cuando Andrea y José consiguieron un refresco en a la casa, José decidió dárselo a",438,1,3,4,5,6,7,17,18,24,25, José, Andrea, José, José, Andrea, Andrea,ablation, su,0.3613,0.2812,0.0011
"Después de que Jorge y Gabriel fueran al jardín, Gabriel le dio un anillo a",328,1,5,6,7,8,9,15,16,21,22, Gabriel, Jorge, Gabriel, Gabriel, Jorge, Jorge,ablation, Jorge,0.6797,0.6797,0.0032
"Entonces, Kevin y Dustin tuvieron una larga discusión. Después Dustin le dijo a",782,1,4,5,6,7,8,18,19,21,22, Dustin, Kevin, Dustin, Dustin, Kevin, Kevin,ablation, Kevin,0.3711,0.3711,0.0039
"Después del almuerzo, Jaime y Lola fueron al jardín. Lola le dio un beso a",649,1,8,9,10,11,12,17,18,23,24, Lola, Jaime, Lola, Lola, Jaime, Jaime,ablation, Jaime,0.6055,0.6055,0.0003
"Entonces, Bryan y Miguel se divirtieron mucho en al hospital. Miguel le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, Miguel, Bryan, Miguel, Miguel, Bryan, Bryan,ablation, Bryan,0.373,0.373,0.0018
a la escuela al que fueron Brian y Miguel tenía un ordenador. Miguel se lo dio a,860,1,8,9,10,11,12,16,17,20,21, Miguel, Brian, Miguel, Miguel, Brian, Brian,eval, Brian,0.5586,0.5586,0.0006
"Mientras Jeffrey y Alan iban a la estación, Alan le dio un ordenador a",636,1,3,4,5,6,7,13,14,19,20, Alan, Jeffrey, Alan, Alan, Jeffrey, Jeffrey,eval, Jeffrey,0.8477,0.8477,0.0002
"Entonces, Felix y Dustin tuvieron una larga discusión. Después Dustin le dijo a",793,1,4,5,6,7,8,18,19,21,22, Dustin, Felix, Dustin, Dustin, Felix, Felix,circuit, Felix,0.5,0.5,0.0007
"Después del almuerzo, Oscar y Ana fueron al jardín. Ana le dio un collar a",653,1,8,9,10,11,12,17,18,22,23, Ana, Oscar, Ana, Ana, Oscar, Oscar,ablation, su,0.2715,0.2559,0.0002
"Cuando Jaime y Laura consiguieron un collar en a la casa, Laura decidió dárselo a",437,1,3,4,5,6,7,16,17,23,24, Laura, Jaime, Laura, Laura, Jaime, Jaime,ablation, su,0.4219,0.1553,0.0023
"Después de que Diana y José fueran al jardín, José le dio un ordenador a",332,1,5,6,7,8,9,15,16,21,22, José, Diana, José, José, Diana, Diana,ablation, Diana,0.6797,0.6797,0.001
"Mientras Jonathan y Paula trabajaban en a la tienda, Paula le dio un hueso a",514,1,3,4,5,6,7,14,15,20,21, Paula, Jonathan, Paula, Paula, Jonathan, Jonathan,ablation, su,0.2969,0.007,0.0002
"Después de que Mario y Diana fueran a la estación, Diana le dio un collar a",381,1,5,6,7,8,9,15,16,20,21, Diana, Mario, Diana, Diana, Mario, Mario,ablation, Mario,0.6484,0.6484,0.0003
"Entonces, Sara y Martin tuvieron una larga discusión. Después Martin le dijo a",774,1,4,5,6,7,8,18,19,21,22, Martin, Sara, Martin, Martin, Sara, Sara,ablation, Sara,0.8164,0.8164,0.0002
"Cuando Jennifer y Paula consiguieron un collar en a la tienda, Paula decidió dárselo a",389,1,3,4,5,6,7,17,18,24,25, Paula, Jennifer, Paula, Paula, Jennifer, Jennifer,circuit, Jennifer,0.668,0.668,0.0003
al jardín al que fueron Roberto y Oscar tenía un anillo. Oscar se lo dio a,840,1,8,9,10,11,12,16,17,20,21, Oscar, Roberto, Oscar, Oscar, Roberto, Roberto,ablation, Roberto,0.7852,0.7852,0.0005
"Mientras Mario y Diego iban a la casa, Diego le dio un balón a",627,1,3,4,5,6,7,12,13,18,19, Diego, Mario, Diego, Diego, Mario, Mario,ablation, Mario,0.7695,0.7695,0.0011
"Entonces, Dustin y Gabriel estaban pensando en ir a la oficina. Gabriel quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Gabriel, Dustin, Gabriel, Gabriel, Dustin, Dustin,ablation, Dustin,0.3164,0.3164,0.0018
