prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"When Jonathan and Michael got a computer at the school, Michael decided to give the computer to",476,1,2,3,4,5,6,12,13,18,19, Michael, Jonathan, Michael, Michael, Jonathan, Jonathan,ablation, Jonathan,0.375,0.375,0.0064
"When Ryan and Michael got a necklace at the house, Michael decided to give the necklace to",501,1,2,3,4,5,6,12,13,18,19, Michael, Ryan, Michael, Michael, Ryan, Ryan,ablation, Ryan,0.3516,0.3516,0.0064
"After the lunch, David and Matthew went to the hospital. Matthew gave a bone to",674,1,5,6,7,8,9,13,14,17,18, Matthew, David, Matthew, Matthew, David, David,ablation, David,0.2754,0.2754,0.0006
"When Sarah and Justin got a drink at the store, Justin decided to give it to",390,1,2,3,4,5,6,12,13,17,18, Justin, Sarah, Justin, Justin, Sarah, Sarah,ablation, Sarah,0.209,0.209,0.0034
"After Jason and Jennifer went to the hospital, Jennifer gave a computer to",356,1,2,3,4,5,6,10,11,14,15, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,circuit, the,0.3418,0.104,0.0006
"After Elizabeth and Jason went to the hospital, Jason gave a basketball to",355,1,2,3,4,5,6,10,11,14,15, Jason, Elizabeth, Jason, Jason, Elizabeth, Elizabeth,eval, the,0.2852,0.1113,0.0004
"When Crystal and William got a computer at the store, William decided to give the computer to",452,1,2,3,4,5,6,12,13,18,19, William, Crystal, William, William, Crystal, Crystal,circuit, his,0.4082,0.2637,0.0034
"While Rachel and Jason were working at the garden, Jason gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Jason, Rachel, Jason, Jason, Rachel, Rachel,eval, Rachel,0.8867,0.8867,0.0013
"Then, John and Jennifer had a long argument. Afterwards Jennifer said to",783,1,3,4,5,6,7,12,13,14,15, Jennifer, John, Jennifer, Jennifer, John, John,ablation, John,0.625,0.625,0.0002
"When John and Matthew got a snack at the house, Matthew decided to give the snack to",503,1,2,3,4,5,6,12,13,18,19, Matthew, John, Matthew, Matthew, John, John,eval, John,0.3027,0.3027,0.0016
"Then, Kevin and Matthew were thinking about going to the restaurant. Matthew wanted to give a drink to",214,1,3,4,5,6,7,14,15,20,21, Matthew, Kevin, Matthew, Matthew, Kevin, Kevin,ablation, Kevin,0.3438,0.3438,0.0005
"Then, Justin and Joseph were working at the store. Joseph decided to give a computer to",132,1,3,4,5,6,7,12,13,18,19, Joseph, Justin, Joseph, Joseph, Justin, Justin,ablation, Justin,0.3203,0.3203,0.0008
"Then, Justin and David went to the school. David gave a basketball to",27,1,3,4,5,6,7,11,12,15,16, David, Justin, David, David, Justin, Justin,circuit, Justin,0.3359,0.3359,0.001
"Then, Justin and David went to the school. David gave a snack to",31,1,3,4,5,6,7,11,12,15,16, David, Justin, David, David, Justin, Justin,ablation, the,0.1836,0.1836,0.0005
"After Jason and Michael went to the station, Michael gave a computer to",380,1,2,3,4,5,6,10,11,14,15, Michael, Jason, Michael, Michael, Jason, Jason,circuit, the,0.3496,0.1064,0.0007
"While James and Michael were commuting to the station, Michael gave a kiss to",633,1,2,3,4,5,6,11,12,15,16, Michael, James, Michael, Michael, James, James,ablation, James,0.6211,0.6211,0.0004
"Afterwards, Brandon and Jessica went to the garden. Jessica gave a snack to",719,1,4,5,6,7,8,12,13,16,17, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,ablation, the,0.2617,0.2314,0.0013
"Then, Jennifer and Matthew had a long argument. Afterwards Matthew said to",793,1,3,4,5,6,7,12,13,14,15, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Jennifer,0.5547,0.5547,0.0003
"After the lunch, Joseph and Matthew went to the station. Matthew gave a basketball to",699,1,5,6,7,8,9,13,14,17,18, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, Joseph,0.793,0.793,0.0002
"Then, Ryan and Jessica went to the office. Jessica gave a kiss to",41,1,3,4,5,6,7,11,12,15,16, Jessica, Ryan, Jessica, Jessica, Ryan, Ryan,ablation, Ryan,0.2305,0.2305,0.0031
"Then, Stephen and William had a long argument. Afterwards William said to",825,1,3,4,5,6,7,12,13,14,15, William, Stephen, William, William, Stephen, Stephen,ablation, Stephen,0.4355,0.4355,0.0015
"While Jonathan and David were working at the restaurant, David gave a drink to",534,1,2,3,4,5,6,11,12,15,16, David, Jonathan, David, David, Jonathan, Jonathan,ablation, a,0.3867,0.1611,0.0012
"Then, Ryan and Matthew had a long argument, and afterwards Matthew said to",296,1,3,4,5,6,7,13,14,15,16, Matthew, Ryan, Matthew, Matthew, Ryan, Ryan,ablation, Ryan,0.6094,0.6094,0.0004
"Then, Robert and Michael had a long argument. Afterwards Michael said to",779,1,3,4,5,6,7,12,13,14,15, Michael, Robert, Michael, Michael, Robert, Robert,ablation, Robert,0.5625,0.5625,0.0009
"After Michelle and Laura went to the office, Laura gave a bone to",362,1,2,3,4,5,6,10,11,14,15, Laura, Michelle, Laura, Laura, Michelle, Michelle,ablation, the,0.2061,0.052,0.0026
"After the lunch, Brandon and Andrew went to the school. Andrew gave a drink to",670,1,5,6,7,8,9,13,14,17,18, Andrew, Brandon, Andrew, Andrew, Brandon, Brandon,ablation, Brandon,0.4492,0.4492,0.0001
"Afterwards, Eric and Brian went to the house. Brian gave a drink to",758,1,4,5,6,7,8,12,13,16,17, Brian, Eric, Brian, Brian, Eric, Eric,ablation, Eric,0.5547,0.5547,0.0026
"When Laura and Ryan got a computer at the restaurant, Ryan decided to give it to",404,1,2,3,4,5,6,12,13,17,18, Ryan, Laura, Ryan, Ryan, Laura, Laura,ablation, the,0.3223,0.0635,0.0041
"Then, Kevin and Andrew had a lot of fun at the hospital. Andrew gave a computer to",100,1,3,4,5,6,7,15,16,19,20, Andrew, Kevin, Andrew, Andrew, Kevin, Kevin,ablation, the,0.4336,0.1592,0.0001
"While Elizabeth and Christopher were commuting to the hospital, Christopher gave a snack to",615,1,2,3,4,5,6,11,12,15,16, Christopher, Elizabeth, Christopher, Christopher, Elizabeth, Elizabeth,ablation, a,0.2344,0.1826,0.0001
"Then, Daniel and Jennifer had a long argument, and afterwards Jennifer said to",310,1,3,4,5,6,7,13,14,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, Daniel,0.6758,0.6758,0.0002
"Then, Adam and Jonathan went to the store. Jonathan gave a necklace to",5,1,3,4,5,6,7,11,12,15,16, Jonathan, Adam, Jonathan, Jonathan, Adam, Adam,ablation, Adam,0.5508,0.5508,0.0021
"Then, Brian and Christopher were thinking about going to the restaurant. Christopher wanted to give a bone to",210,1,3,4,5,6,7,14,15,20,21, Christopher, Brian, Christopher, Christopher, Brian, Brian,ablation, the,0.6133,0.0645,0.0005
"Then, Daniel and Matthew had a long argument, and afterwards Matthew said to",309,1,3,4,5,6,7,13,14,15,16, Matthew, Daniel, Matthew, Matthew, Daniel, Daniel,circuit, Daniel,0.8008,0.8008,0.0001
"Then, David and Jennifer went to the hospital. Jennifer gave a bone to",34,1,3,4,5,6,7,11,12,15,16, Jennifer, David, Jennifer, Jennifer, David, David,circuit, the,0.3672,0.1631,0.0003
"When Jason and James got a drink at the station, James decided to give it to",446,1,2,3,4,5,6,12,13,17,18, James, Jason, James, James, Jason, Jason,eval, Jason,0.2695,0.2695,0.0009
"Then, Sarah and James were thinking about going to the restaurant. James wanted to give a computer to",212,1,3,4,5,6,7,14,15,20,21, James, Sarah, James, James, Sarah, Sarah,ablation, Sarah,0.2539,0.2539,0.0014
"While Ryan and Michael were commuting to the station, Michael gave a ring to",632,1,2,3,4,5,6,11,12,15,16, Michael, Ryan, Michael, Michael, Ryan, Ryan,ablation, Ryan,0.7148,0.7148,0.0012
"After Anthony and Michael went to the station, Michael gave a computer to",380,1,2,3,4,5,6,10,11,14,15, Michael, Anthony, Michael, Michael, Anthony, Anthony,ablation, the,0.3281,0.1875,0.0013
"Then, Joseph and David were working at the restaurant. David decided to give a computer to",148,1,3,4,5,6,7,12,13,18,19, David, Joseph, David, David, Joseph, Joseph,ablation, Joseph,0.3984,0.3984,0.0005
"After the lunch, Adam and Andrew went to the hospital. Andrew gave a kiss to",673,1,5,6,7,8,9,13,14,17,18, Andrew, Adam, Andrew, Andrew, Adam, Adam,ablation, the,0.1924,0.0806,0.0002
Friends Ryan and John found a basketball at the office. John gave it to,939,1,2,3,4,5,6,12,13,15,16, John, Ryan, John, John, Ryan, Ryan,eval, Ryan,0.8477,0.8477,0.001
"While William and James were working at the store, James gave a bone to",514,1,2,3,4,5,6,11,12,15,16, James, William, James, James, William, William,ablation, the,0.293,0.0398,0.0004
"After Laura and Thomas went to the garden, Thomas gave a basketball to",331,1,2,3,4,5,6,10,11,14,15, Thomas, Laura, Thomas, Thomas, Laura, Laura,ablation, Laura,0.0996,0.0996,0.0119
"While Steven and Justin were working at the hospital, Justin gave a ring to",544,1,2,3,4,5,6,11,12,15,16, Justin, Steven, Justin, Justin, Steven, Steven,ablation, Steven,0.4453,0.4453,0.0009
"When James and Matthew got a kiss at the hospital, Matthew decided to give the kiss to",481,1,2,3,4,5,6,12,13,18,19, Matthew, James, Matthew, Matthew, James, James,ablation, James,0.291,0.291,0.0029
"When Adam and Robert got a bone at the school, Robert decided to give the bone to",474,1,2,3,4,5,6,12,13,18,19, Robert, Adam, Robert, Robert, Adam, Adam,ablation, Adam,0.4531,0.4531,0.0035
The restaurant Brandon and Ryan went to had a basketball. Ryan gave it to,851,1,3,4,5,6,7,12,13,15,16, Ryan, Brandon, Ryan, Ryan, Brandon, Brandon,ablation, Brandon,0.8945,0.8945,0.0003
"Then, Daniel and Jessica had a long argument. Afterwards Jessica said to",769,1,3,4,5,6,7,12,13,14,15, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,ablation, Daniel,0.7227,0.7227,0.0005
"When Andrew and James got a necklace at the restaurant, James decided to give the necklace to",469,1,2,3,4,5,6,12,13,18,19, James, Andrew, James, James, Andrew, Andrew,eval, Andrew,0.416,0.416,0.0027
"Then, Robert and Daniel had a long argument, and afterwards Daniel said to",262,1,3,4,5,6,7,13,14,15,16, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, Robert,0.3887,0.3887,0.0043
Friends Ryan and John found a snack at the restaurant. John gave it to,919,1,2,3,4,5,6,12,13,15,16, John, Ryan, John, John, Ryan, Ryan,ablation, Ryan,0.5898,0.5898,0.0023
"While Justin and Christopher were working at the office, Christopher gave a snack to",559,1,2,3,4,5,6,11,12,15,16, Christopher, Justin, Christopher, Christopher, Justin, Justin,ablation, Justin,0.582,0.582,0.0002
"Then, John and Robert had a long argument. Afterwards Robert said to",772,1,3,4,5,6,7,12,13,14,15, Robert, John, Robert, Robert, John, John,ablation, John,0.6328,0.6328,0.0006
"After Amy and John went to the school, John gave a basketball to",347,1,2,3,4,5,6,10,11,14,15, John, Amy, John, John, Amy, Amy,eval, Amy,0.7422,0.7422,0.0008
"Then, Joseph and David had a long argument, and afterwards David said to",279,1,3,4,5,6,7,13,14,15,16, David, Joseph, David, David, Joseph, Joseph,ablation, Joseph,0.7852,0.7852,0.0025
"Then, James and Michael were thinking about going to the office. Michael wanted to give a drink to",238,1,3,4,5,6,7,14,15,20,21, Michael, James, Michael, Michael, James, James,circuit, James,0.3418,0.3418,0.0008
"Then, Mark and Thomas had a long argument. Afterwards Thomas said to",803,1,3,4,5,6,7,12,13,14,15, Thomas, Mark, Thomas, Thomas, Mark, Mark,ablation, Mark,0.8164,0.8164,0.0011
"Afterwards, Eric and Brian went to the house. Brian gave a ring to",752,1,4,5,6,7,8,12,13,16,17, Brian, Eric, Brian, Brian, Eric, Eric,ablation, Eric,0.4297,0.4297,0.0026
"Afterwards, Thomas and Eric went to the garden. Eric gave a computer to",716,1,4,5,6,7,8,12,13,16,17, Eric, Thomas, Eric, Eric, Thomas, Thomas,ablation, Thomas,0.5234,0.5234,0.0004
"Then, Kyle and Thomas had a long argument, and afterwards Thomas said to",297,1,3,4,5,6,7,13,14,15,16, Thomas, Kyle, Thomas, Thomas, Kyle, Kyle,ablation, Kyle,0.3965,0.3965,0.0022
"Then, Jason and Michael had a lot of fun at the station. Michael gave a computer to",124,1,3,4,5,6,7,15,16,19,20, Michael, Jason, Michael, Michael, Jason, Jason,ablation, Jason,0.3398,0.3398,0.0001
"While Adam and Brian were commuting to the house, Brian gave a bone to",626,1,2,3,4,5,6,11,12,15,16, Brian, Adam, Brian, Brian, Adam, Adam,ablation, Adam,0.3848,0.3848,0.0005
"While Sarah and David were working at the house, David gave a kiss to",561,1,2,3,4,5,6,11,12,15,16, David, Sarah, David, David, Sarah, Sarah,ablation, Sarah,0.6914,0.6914,0.0004
"Then, Jessica and Michael went to the restaurant. Michael gave a drink to",22,1,3,4,5,6,7,11,12,15,16, Michael, Jessica, Michael, Michael, Jessica, Jessica,circuit, Jessica,0.4746,0.4746,0.0012
"Then, Sarah and Jennifer were working at the hospital. Jennifer decided to give a basketball to",163,1,3,4,5,6,7,12,13,18,19, Jennifer, Sarah, Jennifer, Jennifer, Sarah, Sarah,circuit, the,0.2354,0.1953,0.0004
"Then, Adam and Justin went to the office. Justin gave a ring to",40,1,3,4,5,6,7,11,12,15,16, Justin, Adam, Justin, Justin, Adam, Adam,ablation, the,0.2617,0.1797,0.0007
"Then, Jessica and Michael had a long argument, and afterwards Michael said to",261,1,3,4,5,6,7,13,14,15,16, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, Jessica,0.3809,0.3809,0.0003
"Then, Jeremy and Rachel had a long argument, and afterwards Rachel said to",284,1,3,4,5,6,7,13,14,15,16, Rachel, Jeremy, Rachel, Rachel, Jeremy, Jeremy,ablation, Jeremy,0.3477,0.3477,0.002
"When Daniel and Jennifer got a computer at the store, Jennifer decided to give the computer to",452,1,2,3,4,5,6,12,13,18,19, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, her,0.3574,0.3359,0.0034
"Then, John and Jessica had a long argument. Afterwards Jessica said to",781,1,3,4,5,6,7,12,13,14,15, Jessica, John, Jessica, Jessica, John, John,ablation, John,0.7031,0.7031,0.0003
"Then, Tyler and John were working at the office. John decided to give a ring to",168,1,3,4,5,6,7,12,13,18,19, John, Tyler, John, John, Tyler, Tyler,ablation, his,0.2422,0.1777,0.0025
"Afterwards, Justin and Robert went to the school. Robert gave a drink to",734,1,4,5,6,7,8,12,13,16,17, Robert, Justin, Robert, Robert, Justin, Justin,ablation, Justin,0.3164,0.3164,0.001
"Then, James and Michael were thinking about going to the store. Michael wanted to give a snack to",199,1,3,4,5,6,7,14,15,20,21, Michael, James, Michael, Michael, James, James,ablation, his,0.2275,0.1147,0.0008
"Then, Jason and Jessica had a long argument. Afterwards Jessica said to",768,1,3,4,5,6,7,12,13,14,15, Jessica, Jason, Jessica, Jessica, Jason, Jason,ablation, Jason,0.6133,0.6133,0.0005
"After Thomas and Anthony went to the school, Anthony gave a drink to",350,1,2,3,4,5,6,10,11,14,15, Anthony, Thomas, Anthony, Anthony, Thomas, Thomas,ablation, Thomas,0.2734,0.2734,0.0034
"After the lunch, Jonathan and Justin went to the garden. Justin gave a bone to",650,1,5,6,7,8,9,13,14,17,18, Justin, Jonathan, Justin, Justin, Jonathan, Jonathan,ablation, Jonathan,0.3047,0.3047,0.0008
The office Eric and Justin went to had a computer. Justin gave it to,876,1,3,4,5,6,7,12,13,15,16, Justin, Eric, Justin, Justin, Eric, Eric,ablation, Eric,0.6055,0.6055,0.0015
"Then, Kyle and Steven had a lot of fun at the hospital. Steven gave a necklace to",101,1,3,4,5,6,7,15,16,19,20, Steven, Kyle, Steven, Steven, Kyle, Kyle,circuit, Kyle,0.4258,0.4258,0.0002
"Afterwards, Robert and Jennifer went to the house. Jennifer gave a basketball to",755,1,4,5,6,7,8,12,13,16,17, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,circuit, Robert,0.6172,0.6172,0.0009
"While Mark and Michelle were commuting to the store, Michelle gave a kiss to",577,1,2,3,4,5,6,11,12,15,16, Michelle, Mark, Michelle, Michelle, Mark, Mark,ablation, Mark,0.6562,0.6562,0.0002
"After the lunch, James and Jessica went to the garden. Jessica gave a computer to",652,1,5,6,7,8,9,13,14,17,18, Jessica, James, Jessica, Jessica, James, James,ablation, James,0.3887,0.3887,0.0003
"When Ryan and Robert got a bone at the school, Robert decided to give it to",410,1,2,3,4,5,6,12,13,17,18, Robert, Ryan, Robert, Robert, Ryan, Ryan,ablation, Ryan,0.4336,0.4336,0.0021
"Then, Robert and Jennifer were working at the house. Jennifer decided to give a basketball to",179,1,3,4,5,6,7,12,13,18,19, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, Robert,0.2773,0.2773,0.0017
"When Kevin and Brandon got a snack at the station, Brandon decided to give it to",447,1,2,3,4,5,6,12,13,17,18, Brandon, Kevin, Brandon, Brandon, Kevin, Kevin,circuit, a,0.2852,0.2676,0.0011
The office Michelle and Brian went to had a drink. Brian gave it to,878,1,3,4,5,6,7,12,13,15,16, Brian, Michelle, Brian, Brian, Michelle, Michelle,ablation, Michelle,0.582,0.582,0.0064
"Then, Elizabeth and Jonathan had a lot of fun at the office. Jonathan gave a drink to",110,1,3,4,5,6,7,15,16,19,20, Jonathan, Elizabeth, Jonathan, Jonathan, Elizabeth, Elizabeth,ablation, Elizabeth,0.1768,0.1768,0.0003
"Then, Justin and Robert were working at the office. Robert decided to give a snack to",175,1,3,4,5,6,7,12,13,18,19, Robert, Justin, Robert, Robert, Justin, Justin,ablation, Justin,0.625,0.625,0.0002
"After Robert and Jessica went to the restaurant, Jessica gave a kiss to",337,1,2,3,4,5,6,10,11,14,15, Jessica, Robert, Jessica, Jessica, Robert, Robert,ablation, Robert,0.4141,0.4141,0.001
"Then, David and Jennifer were working at the garden. Jennifer decided to give a bone to",138,1,3,4,5,6,7,12,13,18,19, Jennifer, David, Jennifer, Jennifer, David, David,ablation, the,0.2812,0.1328,0.0014
"After the lunch, Jessica and Michael went to the school. Michael gave a snack to",671,1,5,6,7,8,9,13,14,17,18, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, Jessica,0.5078,0.5078,0.0004
Friends Jennifer and Christopher found a basketball at the store. Christopher gave it to,899,1,2,3,4,5,6,12,13,15,16, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, Jennifer,0.7812,0.7812,0.0003
"Then, Robert and David had a long argument, and afterwards David said to",299,1,3,4,5,6,7,13,14,15,16, David, Robert, David, David, Robert, Robert,ablation, Robert,0.5078,0.5078,0.0009
"Then, Laura and Jason were working at the hospital. Jason decided to give a drink to",166,1,3,4,5,6,7,12,13,18,19, Jason, Laura, Jason, Jason, Laura, Laura,ablation, a,0.2354,0.208,0.0014
"Then, Brandon and Ryan had a long argument. Afterwards Ryan said to",782,1,3,4,5,6,7,12,13,14,15, Ryan, Brandon, Ryan, Ryan, Brandon, Brandon,ablation, Brandon,0.6719,0.6719,0.0002
"While Amy and Ryan were working at the office, Ryan gave a ring to",552,1,2,3,4,5,6,11,12,15,16, Ryan, Amy, Ryan, Ryan, Amy, Amy,ablation, Amy,0.918,0.918,0.0
