prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"While Amy and Laura were commuting to the store, Charles gave a snack to",583,1,2,3,4,5,6,11,12,15,16, Ryan, Anthony, Ryan, Ryan, Anthony, Anthony,ablation, Amy,0.3613,0.0002,0.0001
"When Adam and Elizabeth got a computer at the school, Michelle decided to give the computer to",476,1,2,3,4,5,6,12,13,18,19, Michael, Jonathan, Michael, Michael, Jonathan, Jonathan,ablation, her,0.2637,0.0011,0.0026
"When Adam and Brian got a necklace at the house, Sean decided to give the necklace to",501,1,2,3,4,5,6,12,13,18,19, Michael, Ryan, Michael, Michael, Ryan, Ryan,ablation, his,0.1377,0.002,0.0029
"After the lunch, Thomas and Brandon went to the hospital. Mark gave a bone to",674,1,5,6,7,8,9,13,14,17,18, Matthew, David, Matthew, Matthew, David, David,ablation, Thomas,0.5664,0.0012,0.0001
"When Richard and Thomas got a drink at the store, Charles decided to give it to",390,1,2,3,4,5,6,12,13,17,18, Justin, Sarah, Justin, Justin, Sarah, Sarah,ablation, them,0.2773,0.0035,0.0011
"After Emily and Brian went to the hospital, Charles gave a computer to",356,1,2,3,4,5,6,10,11,14,15, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,circuit, the,0.2012,0.0008,0.001
"After Charles and Rachel went to the hospital, Scott gave a basketball to",355,1,2,3,4,5,6,10,11,14,15, Jason, Elizabeth, Jason, Jason, Elizabeth, Elizabeth,eval, the,0.0913,0.0004,0.0016
"When Sean and Mark got a computer at the store, Jose decided to give the computer to",452,1,2,3,4,5,6,12,13,18,19, William, Crystal, William, William, Crystal, Crystal,circuit, his,0.1738,0.0001,0.0006
"While Jeremy and Richard were working at the garden, Sean gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Jason, Rachel, Jason, Jason, Rachel, Rachel,eval, Jeremy,0.0806,0.0022,0.0015
"Then, Sean and Kyle had a long argument. Afterwards Tyler said to",783,1,3,4,5,6,7,12,13,14,15, Jennifer, John, Jennifer, Jennifer, John, John,ablation, Sean,0.3926,0.0017,0.0001
"When Sarah and Joseph got a snack at the house, Patrick decided to give the snack to",503,1,2,3,4,5,6,12,13,18,19, Matthew, John, Matthew, Matthew, John, John,eval, his,0.1758,0.0056,0.0017
"Then, Kelly and Sean were thinking about going to the restaurant. Mary wanted to give a drink to",214,1,3,4,5,6,7,14,15,20,21, Matthew, Kevin, Matthew, Matthew, Kevin, Kevin,ablation, Sean,0.1494,0.0029,0.0002
"Then, Jonathan and Sarah were working at the store. Mark decided to give a computer to",132,1,3,4,5,6,7,12,13,18,19, Joseph, Justin, Joseph, Joseph, Justin, Justin,ablation, the,0.2441,0.0003,0.0006
"Then, Amy and Jonathan went to the school. Jeremy gave a basketball to",27,1,3,4,5,6,7,11,12,15,16, David, Justin, David, David, Justin, Justin,circuit, Amy,0.6445,0.0002,0.0013
"Then, Tyler and Jonathan went to the school. Lisa gave a snack to",31,1,3,4,5,6,7,11,12,15,16, David, Justin, David, David, Justin, Justin,ablation, Tyler,0.2949,0.0003,0.0006
"After Jonathan and Justin went to the station, Rachel gave a computer to",380,1,2,3,4,5,6,10,11,14,15, Michael, Jason, Michael, Michael, Jason, Jason,circuit, Jonathan,0.2344,0.001,0.0023
"While Crystal and Robert were commuting to the station, Patrick gave a kiss to",633,1,2,3,4,5,6,11,12,15,16, Michael, James, Michael, Michael, James, James,ablation, Crystal,0.2402,0.0009,0.0013
"Afterwards, Kevin and Jonathan went to the garden. Stephen gave a snack to",719,1,4,5,6,7,8,12,13,16,17, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,ablation, Kevin,0.3281,0.0007,0.0012
"Then, Kevin and Daniel had a long argument. Afterwards Tyler said to",793,1,3,4,5,6,7,12,13,14,15, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Kevin,0.3672,0.0002,0.0006
"After the lunch, Aaron and Andrew went to the station. Tyler gave a basketball to",699,1,5,6,7,8,9,13,14,17,18, Matthew, Joseph, Matthew, Matthew, Joseph, Joseph,ablation, Aaron,0.6953,0.0002,0.0003
"Then, Michelle and Jonathan went to the office. Mark gave a kiss to",41,1,3,4,5,6,7,11,12,15,16, Jessica, Ryan, Jessica, Jessica, Ryan, Ryan,ablation, Michelle,0.3555,0.0001,0.004
"Then, Lisa and Jamie had a long argument. Afterwards Jose said to",825,1,3,4,5,6,7,12,13,14,15, William, Stephen, William, William, Stephen, Stephen,ablation, Lisa,0.373,0.0004,0.0003
"While Aaron and Jeremy were working at the restaurant, Mary gave a drink to",534,1,2,3,4,5,6,11,12,15,16, David, Jonathan, David, David, Jonathan, Jonathan,ablation, a,0.375,0.0001,0.001
"Then, Crystal and Amy had a long argument, and afterwards Charles said to",296,1,3,4,5,6,7,13,14,15,16, Matthew, Ryan, Matthew, Matthew, Ryan, Ryan,ablation, me,0.2002,0.0001,0.0003
"Then, Brian and Joseph had a long argument. Afterwards Alexander said to",779,1,3,4,5,6,7,12,13,14,15, Michael, Robert, Michael, Michael, Robert, Robert,ablation, Brian,0.3066,0.0004,0.0008
"After Sean and Jacob went to the office, Lisa gave a bone to",362,1,2,3,4,5,6,10,11,14,15, Laura, Michelle, Laura, Laura, Michelle, Michelle,ablation, Sean,0.2812,0.0001,0.0
"After the lunch, Thomas and Eric went to the school. Lisa gave a drink to",670,1,5,6,7,8,9,13,14,17,18, Andrew, Brandon, Andrew, Andrew, Brandon, Brandon,ablation, Thomas,0.6016,0.0,0.0002
"Afterwards, Jamie and Michelle went to the house. Scott gave a drink to",758,1,4,5,6,7,8,12,13,16,17, Brian, Eric, Brian, Brian, Eric, Eric,ablation, Jamie,0.4805,0.0005,0.0005
"When Patrick and Mark got a computer at the restaurant, Lisa decided to give it to",404,1,2,3,4,5,6,12,13,17,18, Ryan, Laura, Ryan, Ryan, Laura, Laura,ablation, them,0.1768,0.0005,0.0009
"Then, Crystal and Steven had a lot of fun at the hospital. Jeremy gave a computer to",100,1,3,4,5,6,7,15,16,19,20, Andrew, Kevin, Andrew, Andrew, Kevin, Kevin,ablation, Crystal,0.3477,0.0003,0.0001
"While Tyler and Emily were commuting to the hospital, Jose gave a snack to",615,1,2,3,4,5,6,11,12,15,16, Christopher, Elizabeth, Christopher, Christopher, Elizabeth, Elizabeth,ablation, a,0.2002,0.0001,0.0001
"Then, Emily and Elizabeth had a long argument, and afterwards Sean said to",310,1,3,4,5,6,7,13,14,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, Emily,0.2354,0.0008,0.0005
"Then, Jeremy and Kevin went to the store. Jamie gave a necklace to",5,1,3,4,5,6,7,11,12,15,16, Jonathan, Adam, Jonathan, Jonathan, Adam, Adam,ablation, Jeremy,0.4414,0.001,0.0003
"Then, Laura and Thomas were thinking about going to the restaurant. Kelly wanted to give a bone to",210,1,3,4,5,6,7,14,15,20,21, Christopher, Brian, Christopher, Christopher, Brian, Brian,ablation, the,0.3398,0.0006,0.0001
"Then, Thomas and Joseph had a long argument, and afterwards Crystal said to",309,1,3,4,5,6,7,13,14,15,16, Matthew, Daniel, Matthew, Matthew, Daniel, Daniel,circuit, them,0.2314,0.0015,0.0004
"Then, Emily and John went to the hospital. Tyler gave a bone to",34,1,3,4,5,6,7,11,12,15,16, Jennifer, David, Jennifer, Jennifer, David, David,circuit, the,0.3047,0.0008,0.0002
"When Anthony and Brian got a drink at the station, Charles decided to give it to",446,1,2,3,4,5,6,12,13,17,18, James, Jason, James, James, Jason, Jason,eval, them,0.1885,0.0008,0.0025
"Then, Sean and Kevin were thinking about going to the restaurant. Kelly wanted to give a computer to",212,1,3,4,5,6,7,14,15,20,21, James, Sarah, James, James, Sarah, Sarah,ablation, the,0.2949,0.0005,0.0006
"While Emily and Steven were commuting to the station, Jamie gave a ring to",632,1,2,3,4,5,6,11,12,15,16, Michael, Ryan, Michael, Michael, Ryan, Ryan,ablation, Emily,0.375,0.001,0.0029
"After Richard and Laura went to the station, Emily gave a computer to",380,1,2,3,4,5,6,10,11,14,15, Michael, Anthony, Michael, Michael, Anthony, Anthony,ablation, the,0.1816,0.0005,0.0028
"Then, Jamie and Ryan were working at the restaurant. Tyler decided to give a computer to",148,1,3,4,5,6,7,12,13,18,19, David, Joseph, David, David, Joseph, Joseph,ablation, Jamie,0.3047,0.0001,0.0004
"After the lunch, Jamie and Rachel went to the hospital. Lisa gave a kiss to",673,1,5,6,7,8,9,13,14,17,18, Andrew, Adam, Andrew, Andrew, Adam, Adam,ablation, Jamie,0.293,0.0008,0.0005
Friends Kelly and William found a basketball at the office. Tyler gave it to,939,1,2,3,4,5,6,12,13,15,16, John, Ryan, John, John, Ryan, Ryan,eval, them,0.5352,0.0009,0.0011
"While Thomas and Anthony were working at the store, Kyle gave a bone to",514,1,2,3,4,5,6,11,12,15,16, James, William, James, James, William, William,ablation, the,0.1748,0.0006,0.0006
"After Stephen and Jacob went to the garden, Kelly gave a basketball to",331,1,2,3,4,5,6,10,11,14,15, Thomas, Laura, Thomas, Thomas, Laura, Laura,ablation, Jacob,0.3711,0.0003,0.0005
"While Scott and Mark were working at the hospital, Alexander gave a ring to",544,1,2,3,4,5,6,11,12,15,16, Justin, Steven, Justin, Justin, Steven, Steven,ablation, a,0.124,0.0002,0.0004
"When Amy and Jason got a kiss at the hospital, Patrick decided to give the kiss to",481,1,2,3,4,5,6,12,13,18,19, Matthew, James, Matthew, Matthew, James, James,ablation, his,0.1104,0.0016,0.0003
"When Rachel and Kevin got a bone at the school, Sean decided to give the bone to",474,1,2,3,4,5,6,12,13,18,19, Robert, Adam, Robert, Robert, Adam, Adam,ablation, his,0.1875,0.0009,0.0003
The restaurant Richard and Elizabeth went to had a basketball. Kelly gave it to,851,1,3,4,5,6,7,12,13,15,16, Ryan, Brandon, Ryan, Ryan, Brandon, Brandon,ablation, them,0.3047,0.001,0.0018
"Then, Mark and Michelle had a long argument. Afterwards Aaron said to",769,1,3,4,5,6,7,12,13,14,15, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,ablation, Mark,0.3633,0.0007,0.0005
"When Mark and Richard got a necklace at the restaurant, Sean decided to give the necklace to",469,1,2,3,4,5,6,12,13,18,19, James, Andrew, James, James, Andrew, Andrew,eval, his,0.1445,0.0004,0.0013
"Then, Aaron and William had a long argument, and afterwards Jamie said to",262,1,3,4,5,6,7,13,14,15,16, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, them,0.21,0.0017,0.0007
Friends Michelle and Elizabeth found a snack at the restaurant. Patrick gave it to,919,1,2,3,4,5,6,12,13,15,16, John, Ryan, John, John, Ryan, Ryan,ablation, them,0.6562,0.0002,0.0008
"While Stephen and Jonathan were working at the office, Patrick gave a snack to",559,1,2,3,4,5,6,11,12,15,16, Christopher, Justin, Christopher, Christopher, Justin, Justin,ablation, Stephen,0.21,0.0004,0.001
"Then, Jamie and Richard had a long argument. Afterwards Tyler said to",772,1,3,4,5,6,7,12,13,14,15, Robert, John, Robert, Robert, John, John,ablation, Jamie,0.2715,0.0014,0.0006
"After Mary and Jamie went to the school, Alexander gave a basketball to",347,1,2,3,4,5,6,10,11,14,15, John, Amy, John, John, Amy, Amy,eval, Mary,0.373,0.0016,0.0042
"Then, Adam and Jonathan had a long argument, and afterwards Jacob said to",279,1,3,4,5,6,7,13,14,15,16, David, Joseph, David, David, Joseph, Joseph,ablation, Adam,0.2637,0.0261,0.0066
"Then, Adam and Brandon were thinking about going to the office. Amy wanted to give a drink to",238,1,3,4,5,6,7,14,15,20,21, Michael, James, Michael, Michael, James, James,circuit, Adam,0.2178,0.0017,0.001
"Then, Jamie and Sean had a long argument. Afterwards Lisa said to",803,1,3,4,5,6,7,12,13,14,15, Thomas, Mark, Thomas, Thomas, Mark, Mark,ablation, them,0.2412,0.0018,0.0002
"Afterwards, Scott and Laura went to the house. Mary gave a ring to",752,1,4,5,6,7,8,12,13,16,17, Brian, Eric, Brian, Brian, Eric, Eric,ablation, Scott,0.4531,0.0001,0.0002
"Afterwards, Laura and Rachel went to the garden. Kelly gave a computer to",716,1,4,5,6,7,8,12,13,16,17, Eric, Thomas, Eric, Eric, Thomas, Thomas,ablation, Laura,0.4688,0.001,0.0004
"Then, Crystal and Amy had a long argument, and afterwards Aaron said to",297,1,3,4,5,6,7,13,14,15,16, Thomas, Kyle, Thomas, Thomas, Kyle, Kyle,ablation, Crystal,0.3359,0.0001,0.0004
"Then, Amy and Laura had a lot of fun at the station. Alexander gave a computer to",124,1,3,4,5,6,7,15,16,19,20, Michael, Jason, Michael, Michael, Jason, Jason,ablation, Amy,0.3359,0.0003,0.0004
"While Tyler and Amy were commuting to the house, Jose gave a bone to",626,1,2,3,4,5,6,11,12,15,16, Brian, Adam, Brian, Brian, Adam, Adam,ablation, the,0.1904,0.0002,0.0002
"While Rachel and Thomas were working at the house, Sean gave a kiss to",561,1,2,3,4,5,6,11,12,15,16, David, Sarah, David, David, Sarah, Sarah,ablation, a,0.1152,0.0054,0.0014
"Then, Laura and Sarah went to the restaurant. Crystal gave a drink to",22,1,3,4,5,6,7,11,12,15,16, Michael, Jessica, Michael, Michael, Jessica, Jessica,circuit, Laura,0.3398,0.0006,0.0006
"Then, Crystal and Kyle were working at the hospital. Kelly decided to give a basketball to",163,1,3,4,5,6,7,12,13,18,19, Jennifer, Sarah, Jennifer, Jennifer, Sarah, Sarah,circuit, Crystal,0.2715,0.0003,0.0001
"Then, Crystal and Laura went to the office. Jamie gave a ring to",40,1,3,4,5,6,7,11,12,15,16, Justin, Adam, Justin, Justin, Adam, Adam,ablation, Crystal,0.21,0.0004,0.0001
"Then, Anthony and Sarah had a long argument, and afterwards Jeremy said to",261,1,3,4,5,6,7,13,14,15,16, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, them,0.2148,0.0003,0.0014
"Then, Paul and Emily had a long argument, and afterwards Jose said to",284,1,3,4,5,6,7,13,14,15,16, Rachel, Jeremy, Rachel, Rachel, Jeremy, Jeremy,ablation, Paul,0.2236,0.0002,0.0016
"When Eric and William got a computer at the store, Charles decided to give the computer to",452,1,2,3,4,5,6,12,13,18,19, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, Eric,0.1689,0.007,0.0014
"Then, Richard and Justin had a long argument. Afterwards Alexander said to",781,1,3,4,5,6,7,12,13,14,15, Jessica, John, Jessica, Jessica, John, John,ablation, Richard,0.3242,0.0025,0.0001
"Then, Lisa and Scott were working at the office. Jose decided to give a ring to",168,1,3,4,5,6,7,12,13,18,19, John, Tyler, John, John, Tyler, Tyler,ablation, Lisa,0.3711,0.0002,0.0017
"Afterwards, Charles and Kevin went to the school. Tyler gave a drink to",734,1,4,5,6,7,8,12,13,16,17, Robert, Justin, Robert, Robert, Justin, Justin,ablation, Charles,0.3535,0.0003,0.0006
"Then, Anthony and John were thinking about going to the store. Jeremy wanted to give a snack to",199,1,3,4,5,6,7,14,15,20,21, Michael, James, Michael, Michael, James, James,ablation, his,0.2178,0.0007,0.0023
"Then, Michelle and Elizabeth had a long argument. Afterwards Stephen said to",768,1,3,4,5,6,7,12,13,14,15, Jessica, Jason, Jessica, Jessica, Jason, Jason,ablation, them,0.1885,0.0006,0.0007
"After Mary and Jacob went to the school, Alexander gave a drink to",350,1,2,3,4,5,6,10,11,14,15, Anthony, Thomas, Anthony, Anthony, Thomas, Thomas,ablation, Jacob,0.208,0.0005,0.0001
"After the lunch, Jacob and Michelle went to the garden. Mary gave a bone to",650,1,5,6,7,8,9,13,14,17,18, Justin, Jonathan, Justin, Justin, Jonathan, Jonathan,ablation, Jacob,0.6367,0.0,0.0001
The office Mark and Rachel went to had a computer. Patrick gave it to,876,1,3,4,5,6,7,12,13,15,16, Justin, Eric, Justin, Justin, Eric, Eric,ablation, them,0.5977,0.0003,0.0004
"Then, Amy and Rachel had a lot of fun at the hospital. Emily gave a necklace to",101,1,3,4,5,6,7,15,16,19,20, Steven, Kyle, Steven, Steven, Kyle, Kyle,circuit, Amy,0.5508,0.0001,0.0001
"Afterwards, Crystal and Justin went to the house. Charles gave a basketball to",755,1,4,5,6,7,8,12,13,16,17, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,circuit, Justin,0.4922,0.0001,0.0001
"While Sean and Stephen were commuting to the store, Kelly gave a kiss to",577,1,2,3,4,5,6,11,12,15,16, Michelle, Mark, Michelle, Michelle, Mark, Mark,ablation, Sean,0.2168,0.001,0.0003
"After the lunch, Charles and Laura went to the garden. Tyler gave a computer to",652,1,5,6,7,8,9,13,14,17,18, Jessica, James, Jessica, Jessica, James, James,ablation, Charles,0.4375,0.004,0.0004
"When Eric and Sarah got a bone at the school, Jeremy decided to give it to",410,1,2,3,4,5,6,12,13,17,18, Robert, Ryan, Robert, Robert, Ryan, Ryan,ablation, his,0.167,0.0013,0.0004
"Then, Steven and Andrew were working at the house. Michelle decided to give a basketball to",179,1,3,4,5,6,7,12,13,18,19, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, Steven,0.4102,0.0008,0.0003
"When Michelle and Steven got a snack at the station, Charles decided to give it to",447,1,2,3,4,5,6,12,13,17,18, Brandon, Kevin, Brandon, Brandon, Kevin, Kevin,circuit, them,0.1338,0.0017,0.0003
The office Stephen and Mark went to had a drink. Alexander gave it to,878,1,3,4,5,6,7,12,13,15,16, Brian, Michelle, Brian, Brian, Michelle, Michelle,ablation, them,0.3887,0.0001,0.0006
"Then, Crystal and Kevin had a lot of fun at the office. Paul gave a drink to",110,1,3,4,5,6,7,15,16,19,20, Jonathan, Elizabeth, Jonathan, Jonathan, Elizabeth, Elizabeth,ablation, Crystal,0.5039,0.0001,0.0001
"Then, Steven and William were working at the office. Patrick decided to give a snack to",175,1,3,4,5,6,7,12,13,18,19, Robert, Justin, Robert, Robert, Justin, Justin,ablation, Steven,0.3438,0.0001,0.0002
"After Sarah and Andrew went to the restaurant, Tyler gave a kiss to",337,1,2,3,4,5,6,10,11,14,15, Jessica, Robert, Jessica, Jessica, Robert, Robert,ablation, Sarah,0.2715,0.0003,0.0011
"Then, Paul and Richard were working at the garden. Jose decided to give a bone to",138,1,3,4,5,6,7,12,13,18,19, Jennifer, David, Jennifer, Jennifer, David, David,ablation, Paul,0.2393,0.0006,0.0001
"After the lunch, Brian and William went to the school. Stephen gave a snack to",671,1,5,6,7,8,9,13,14,17,18, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, Brian,0.5039,0.0003,0.0012
Friends Steven and Brian found a basketball at the store. Patrick gave it to,899,1,2,3,4,5,6,12,13,15,16, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,ablation, them,0.6836,0.0001,0.0003
"Then, Jacob and William had a long argument, and afterwards Stephen said to",299,1,3,4,5,6,7,13,14,15,16, David, Robert, David, David, Robert, Robert,ablation, Jacob,0.3145,0.0021,0.0042
"Then, Charles and Richard were working at the hospital. Tyler decided to give a drink to",166,1,3,4,5,6,7,12,13,18,19, Jason, Laura, Jason, Jason, Laura, Laura,ablation, Charles,0.3613,0.0002,0.0002
"Then, Rachel and Kevin had a long argument. Afterwards Mark said to",782,1,3,4,5,6,7,12,13,14,15, Ryan, Brandon, Ryan, Ryan, Brandon, Brandon,ablation, Rachel,0.4082,0.0001,0.0007
"While Charles and Emily were working at the office, Sean gave a ring to",552,1,2,3,4,5,6,11,12,15,16, Ryan, Amy, Ryan, Ryan, Amy, Amy,ablation, Emily,0.21,0.0067,0.0005
Friends Jonathan and Sarah found a bone at the station. Rachel gave it to,954,1,2,3,4,5,6,12,13,15,16, Daniel, Joseph, Daniel, Daniel, Joseph, Joseph,circuit, them,0.2832,0.0006,0.0007
"After Emily and Brian went to the hospital, Jose gave a drink to",358,1,2,3,4,5,6,10,11,14,15, Jennifer, Jason, Jennifer, Jennifer, Jason, Jason,ablation, the,0.2266,0.0001,0.0004
